ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1108		0.0149445	0.01658475	0.01521788	0.01458	0.01394213	0.016038	0.01476225	0.01576463	0.01576463	0.01622025	0.01521788	0.01512675	0.01576463	0.0149445	0.01458	0.015309	0.01512675	0.01521788	0.013851	0.01558238	0.01585575	0.017496	0.015309	0.01540013	0.01549125	0.01521788	0.018225	0.01612912	0.01594688	0.01658475	0.01685813	0.01612912	0.01430663	0.01476225	0.01540013	0.01476225	0.01667587	0.016038	0.01512675	0.016767	0.0142155	0.01458	0.01549125	0.015309	0.01576463	0.01558238	0.01667587	0.01612912	0.01594688	0.01430663	0.01439775	0.01540013	0.01558238	0.01540013	0.01658475	0.01521788	0.01612912	0.0149445	0.015309	0.01403325	0.01549125	0.01467113	0.01476225	0.01594688	0.0149445	0.01904513	0.02050313	0.0280665	0.02013863	0.02123213	0.02323688	0.018225	0.01804275	0.01959188	0.01868062	0.02132325	0.018954	0.02086763	0.0178605	0.01977413	0.01904513	0.02141437	0.01950075	0.01795163	0.01740487	0.0149445	0.01813387	0.01485338	0.0171315	0.01622025	0.016767	0.01540013	0.01403325	0.01339538	0.015309	0.01813387	0.01403325	0.01576463	0.01375988	0.0134865	0.013851	0.01439775	0.0142155	0.01339538	0.01485338	0.01594688	0.01594688	0.01357763	0.01667587	0.0164025	0.01512675	0.01467113	0.01521788	0.01467113	0.0156735	0.01622025	0.01339538	0.01558238	0.01667587	0.01667587	0.01439775	0.01503563	0.01458	0.01357763	0.01540013	0.01667587	0.01485338	0.01503563	0.01458	0.01503563	0.01439775	0.01631138	0.0156735	0.01758713	0.01503563	0.01448888	0.01503563	0.0149445	0.01476225	0.01558238	0.01521788	0.016038	0.01622025	0.01612912	0.013122	0.016767	0.01549125	0.01512675	0.01521788	0.01476225	0.01458	0.01467113	0.01412438	0.01740487	0.01667587	0.01458	0.0156735	0.01412438	0.01394213	0.01540013	0.01485338	0.01412438	0.01403325	0.01521788	0.01503563	0.015309	0.016038	0.0142155	0.01594688	0.01622025	0.01521788	0.01321313	0.01612912	0.01558238	0.01576463	0.016038	0.01375988	0.01458	0.01576463	0.01439775	0.01476225	0.01585575	0.01585575	0.01485338	0.01330425	0.01467113	0.01767825	0.01412438	0.01704038	0.01512675	0.01476225	0.013122	0.0134865	0.01622025	0.01458	0.01558238	0.01649363	0.01594688	0.01330425	0.01476225	0.01448888	0.0134865	0.01394213	0.01366875	0.01594688	0.01394213	0.01339538	0.01375988	0.01540013
1109		0.4587233	0.478953	0.4500664	0.4310213	0.4692938	0.4362154	0.4081489	0.4319325	0.4379468	0.449064	0.4647375	0.4640996	0.469476	0.4294721	0.433755	0.4318414	0.4354864	0.4294721	0.4457835	0.4565363	0.408969	0.4682914	0.4872454	0.470934	0.4472415	0.4265561	0.3846386	0.377622	0.4489729	0.418446	0.4517978	0.4250982	0.4554428	0.4637351	0.4597256	0.4212709	0.4476971	0.3727013	0.4276496	0.4547138	0.4641908	0.4178993	0.4151655	0.424278	0.4241869	0.37908	0.4298366	0.4396781	0.4343018	0.412614	0.4117939	0.4262828	0.4350308	0.4244603	0.4401338	0.4269206	0.3954825	0.424278	0.4231845	0.4106093	0.4368533	0.4489729	0.4171703	0.4291076	0.4077844	0.441774	0.4531646	0.4459658	0.3587591	0.4633707	0.2958829	0.3046309	0.417717	0.4404071	0.436671	0.4615481	0.4283786	0.4856963	0.5051059	0.4502486	0.4341195	0.4670156	0.390015	0.4437788	0.4529824	0.4186283	0.4575386	0.4231845	0.4464214	0.4656488	0.4679269	0.3963026	0.3970316	0.4353953	0.4396781	0.4147099	0.4175348	0.3972139	0.4260094	0.4233668	0.4911638	0.450522	0.4423208	0.405324	0.3825428	0.4179904	0.383454	0.4702961	0.4487906	0.4397693	0.4511599	0.4502486	0.4317503	0.3938423	0.4217265	0.4513421	0.492804	0.42282	0.4310213	0.4588144	0.5003674	0.4747613	0.4415918	0.4378556	0.4859696	0.4579943	0.4597256	0.4465125	0.4599079	0.4415918	0.4266473	0.4528001	0.4605458	0.5065639	0.4756725	0.4682003	0.4706606	0.4294721	0.4018613	0.4467859	0.4623682	0.456354	0.4542581	0.4651932	0.4321148	0.4424119	0.484056	0.4086956	0.4530735	0.4684736	0.4382201	0.4236401	0.4342106	0.3879191	0.4420474	0.4851495	0.4755814	0.4484261	0.4547138	0.4752169	0.427194	0.4586321	0.4737589	0.5006407	0.438858	0.4623682	0.4701139	0.4492463	0.4394048	0.4528001	0.4384935	0.3673249	0.4415918	0.3981251	0.449064	0.4211798	0.454167	0.4055063	0.4204508	0.412614	0.4152566	0.4504309	0.4266473	0.4265561	0.3948447	0.4261916	0.4420474	0.465102	0.4353953	0.4647375	0.4530735	0.4374	0.4398604	0.4936242	0.4806844	0.4715719	0.4329349	0.4561718	0.4414095	0.4531646	0.4693849	0.4135253	0.4014056	0.4035015	0.4543492	0.4122495	0.419175	0.4194484	0.4350308
1110		0.5468411	0.6390597	0.5925859	0.6141825	0.572265	0.5811042	0.6334099	0.5747254	0.6318608	0.5521264	0.5667064	0.5661597	0.5204149	0.5694401	0.5582318	0.6008782	0.5488459	0.5568649	0.5738142	0.5603276	0.6537308	0.6153671	0.6106287	0.6215636	0.6082594	0.5873007	0.7281799	0.5195948	0.556227	0.527067	0.5914924	0.5309854	0.6202879	0.5968688	0.6012428	0.6602007	0.6736872	0.5480258	0.6156405	0.6496301	0.618921	0.6143647	0.608715	0.5369085	0.5348126	0.5821977	0.6452562	0.6593805	0.6576492	0.5429228	0.6201056	0.5668886	0.5827444	0.5710804	0.5930415	0.5414647	0.576639	0.5699869	0.543105	0.5257002	0.5402802	0.5603276	0.6468053	0.6385129	0.557685	0.5699869	0.5528554	0.535086	0.5148563	0.54675	0.5957752	0.522693	0.5775503	0.5626057	0.5614212	0.6467142	0.6737783	0.5391867	0.70713	0.5385488	0.5957752	0.621108	0.5209616	0.5553158	0.589032	0.6057079	0.617463	0.52488	0.5789171	0.6084417	0.6004226	0.5957752	0.5777325	0.5894877	0.5275226	0.5366352	0.604341	0.5435606	0.5002763	0.5434695	0.6478077	0.5636992	0.5331724	0.5827444	0.519048	0.5453832	0.595593	0.5944084	0.6608385	0.5825621	0.5255179	0.5251534	0.4826891	0.5515797	0.5039213	0.5452009	0.5412825	0.5762745	0.5806485	0.5267937	0.5729029	0.5451097	0.524151	0.5119402	0.551853	0.5332635	0.5946817	0.5885764	0.5672531	0.4717541	0.4956289	0.5643371	0.5972333	0.4779506	0.5240599	0.5123959	0.4897969	0.564246	0.483327	0.5669798	0.5636992	0.5079308	0.6132713	0.5923125	0.5902166	0.5851136	0.5826533	0.5113935	0.4656488	0.4980893	0.5027366	0.5903078	0.5909457	0.4826891	0.5052881	0.5499394	0.5391867	0.527067	0.5094799	0.57591	0.5339925	0.5203238	0.5308943	0.581013	0.5708981	0.5634259	0.5395511	0.5749077	0.634959	0.6157317	0.5123048	0.5016431	0.6053434	0.4990916	0.5317144	0.5374553	0.5240599	0.5218729	0.5258824	0.486972	0.4875188	0.4723009	0.5465677	0.487701	0.5119402	0.5150385	0.528525	0.520506	0.537273	0.5734497	0.5647928	0.5369085	0.5233309	0.5889409	0.5567738	0.6556444	0.589761	0.556227	0.543105	0.5236043	0.5342659	0.5086598	0.5378197	0.5707159	0.5305297	0.4885211	0.5695313	0.5199593	0.5553158
1111		0.4189928	0.4086045	0.3979429	0.3799913	0.4058708	0.385641	0.3976695	0.4095158	0.3830895	0.3906529	0.376893	0.3771664	0.3802646	0.3808114	0.407511	0.3991275	0.4079666	0.4371266	0.4045039	0.3911996	0.4262828	0.4423208	0.4491552	0.4061441	0.3988541	0.3971228	0.4676535	0.3746149	0.3778954	0.3866434	0.3975784	0.3823605	0.391473	0.3793534	0.3552053	0.3883748	0.3758906	0.3619485	0.3918375	0.3807203	0.3622219	0.375435	0.3749794	0.3673249	0.3851854	0.384912	0.3742504	0.3801735	0.384912	0.3741592	0.381996	0.3876458	0.3918375	0.390744	0.3860055	0.3741592	0.3889215	0.382725	0.3889215	0.3747971	0.3990364	0.4137986	0.3595793	0.3563899	0.3487354	0.3669604	0.3683273	0.328779	0.3415365	0.3494644	0.3731569	0.3408986	0.3626775	0.3752528	0.3614018	0.3742504	0.3871901	0.4127051	0.3845475	0.3603083	0.3729746	0.3881014	0.3661402	0.3890126	0.3680539	0.351378	0.3840007	0.3414454	0.3555698	0.3429945	0.3406253	0.3770753	0.3596704	0.360855	0.317844	0.3468218	0.3860055	0.3403519	0.3423566	0.3838185	0.374706	0.3687829	0.34992	0.3598526	0.3500111	0.352107	0.3314216	0.3628598	0.3938423	0.3549319	0.3648645	0.3334264	0.3719723	0.3696941	0.3447259	0.3930221	0.3088226	0.3358867	0.3172973	0.3425389	0.3115564	0.3256808	0.3539295	0.3312394	0.3560254	0.352836	0.370332	0.3452726	0.3828161	0.3432679	0.3410809	0.3543851	0.3645	0.3697852	0.3850943	0.398034	0.3393495	0.3855499	0.3215801	0.3752528	0.3526538	0.3343376	0.3698764	0.38637	0.3830895	0.3868257	0.4054151	0.3645	0.3348844	0.3152014	0.3590325	0.3782599	0.3585769	0.3552053	0.3788978	0.3937511	0.4127051	0.4310213	0.4317503	0.4187194	0.3905618	0.4180815	0.3934778	0.4037749	0.4107004	0.3883748	0.3388939	0.3865523	0.3556609	0.3874635	0.3899239	0.3551141	0.3723368	0.3486443	0.3483709	0.3977606	0.3592148	0.3928399	0.3960293	0.363771	0.3680539	0.3543851	0.3811759	0.3597615	0.3706054	0.4107915	0.3613106	0.3945713	0.4200863	0.3850943	0.4185371	0.413343	0.4115205	0.3974873	0.3843653	0.4049595	0.3545674	0.4189017	0.3656846	0.401679	0.3848209	0.383454	0.3799913	0.3727013	0.4132519	0.3970316	0.3306015	0.350649	0.3786244
1112		0.9578149	0.9690233	1.001919	0.9741263	0.974673	0.9661984	0.979047	0.9802316	0.9792293	0.9831477	0.9829654	0.9838766	0.9672919	0.9631913	0.9754931	0.9918045	0.9862459	1.014312	0.9448752	0.9572682	0.9901643	1.025612	1.007114	0.9922602	0.961551	0.9841501	1.076915	0.9492491	0.9322088	0.914895	0.9405012	0.9363094	0.987066	0.9518918	0.9233696	0.9601842	1.011579	0.9589995	0.9833299	1.009483	1.005564	0.9635558	0.9554456	0.9451485	0.9139838	0.9409568	0.9685677	1.012217	0.9722127	0.9146217	0.9776801	0.9487935	0.9610043	0.931662	0.9034133	0.9540788	0.9786825	0.9377674	0.9343047	0.9454219	0.941139	0.9868838	0.9175376	0.9168087	0.8985837	0.8321535	0.8926605	0.8923872	0.8007154	0.8662343	0.8635005	0.8464602	0.862407	0.8623159	0.846369	0.8949386	0.9154418	0.8904735	0.9800494	0.8881043	0.8592176	0.9281082	0.8953943	0.967383	0.9273791	0.8841859	0.9130725	0.8310601	0.8991304	0.920727	0.9158974	0.8775338	0.8321535	0.8932073	0.8007154	0.828144	0.8646852	0.8064563	0.7947012	0.8498318	0.8720663	0.8826368	0.8817255	0.8234966	0.8098279	0.8634094	0.8370743	0.893025	0.9516184	0.8238611	0.8611313	0.8162066	0.7936988	0.7673637	0.8590354	0.8919315	0.8161155	0.8561194	0.8284174	0.8656875	0.8546614	0.8144753	0.8999505	0.7927876	0.8265038	0.858762	0.9045068	0.9148039	0.9066027	0.7968882	0.80919	0.8561194	0.8917493	0.8912025	0.9006795	0.8771693	0.7721022	0.9114323	0.796068	0.9370384	0.8415394	0.8194872	0.8932073	0.8872842	0.8387145	0.8933895	0.9227318	0.808461	0.8238611	0.8083699	0.815751	0.8943008	0.9115234	0.8906558	0.8600378	0.9187223	0.9161708	0.9281993	0.871884	0.9062381	0.8771693	0.8965789	0.8628626	0.9550812	0.8847327	0.8815433	0.7598003	0.851472	0.8298754	1.011943	0.8569396	0.7680926	0.8732509	0.7640831	0.8799942	0.8709728	0.8337026	0.839079	0.8845504	0.818667	0.8620425	0.8450933	0.8060006	0.8073675	0.7889603	0.8963966	0.9064204	0.9475178	1.016226	0.9136193	0.9267413	0.9395899	0.908334	0.9767689	0.9523474	1.003924	0.879903	0.9256478	0.8955765	0.928746	0.8741621	0.8793563	0.8173913	0.858762	0.9212738	0.8736154	0.8822723	0.857304	0.8829101
1113		1.475678	1.548487	1.53737	1.449981	1.432121	1.473582	1.529351	1.473582	1.497184	1.454811	1.469391	1.469482	1.461189	1.482877	1.496455	1.52525	1.548123	1.552314	1.53737	1.472671	1.574549	1.621661	1.643713	1.514862	1.503563	1.534727	1.763998	1.48634	1.402869	1.414716	1.436768	1.463012	1.50575	1.439137	1.481328	1.513313	1.68235	1.45636	1.590131	1.506296	1.514953	1.483697	1.451804	1.457636	1.460187	1.446518	1.508666	1.567988	1.489074	1.42073	1.523975	1.415262	1.493721	1.432941	1.439502	1.447794	1.462647	1.443602	1.465928	1.41827	1.414625	1.429842	1.41098	1.437953	1.414442	1.469573	1.379177	1.549672	1.320492	1.499371	1.352022	1.327418	1.461827	1.442964	1.326416	1.516047	1.52361	1.400136	1.563978	1.623848	1.421732	1.52443	1.381637	1.482239	1.411344	1.428111	1.402778	1.317212	1.384644	1.303999	1.383824	1.498824	1.29279	1.425104	1.291788	1.36241	1.335072	1.297073	1.265453	1.389565	1.330516	1.458364	1.399224	1.311653	1.375532	1.469846	1.29762	1.446427	1.461007	1.438317	1.427655	1.314205	1.261535	1.349561	1.378083	1.472944	1.292881	1.349652	1.269645	1.269098	1.338809	1.345461	1.400045	1.282858	1.25306	1.440686	1.500009	1.492901	1.467204	1.308282	1.267002	1.295251	1.361225	1.532631	1.427382	1.471578	1.314023	1.439046	1.242125	1.516685	1.296435	1.287687	1.498186	1.460734	1.484153	1.489894	1.494906	1.463923	1.363868	1.322133	1.332156	1.527346	1.418907	1.509668	1.406879	1.436677	1.473036	1.483515	1.430754	1.456815	1.481419	1.438773	1.458729	1.510123	1.492628	1.462374	1.327327	1.471031	1.325504	1.441598	1.435948	1.381819	1.438226	1.387834	1.389565	1.477045	1.353662	1.409066	1.477227	1.41909	1.412255	1.447976	1.434399	1.321586	1.375714	1.473582	1.40861	1.51067	1.57947	1.462192	1.410797	1.424648	1.433396	1.380088	1.415991	1.601249	1.468115	1.440777	1.457909	1.351748	1.409613	1.349288	1.275568	1.32195	1.418178	1.345187	1.48233	1.306368	1.334161
1114		2.15055	2.086671	2.03145	2.069267	2.042658	2.065075	2.062979	2.112824	1.88483	2.042658	2.065439	2.06307	1.859315	2.188458	1.892666	2.230102	1.942056	2.170142	2.106354	2.120934	2.267555	2.254979	2.17643	2.12057	2.064619	2.141255	2.167773	1.972492	1.962286	2.005297	2.113371	2.141529	2.098336	2.088312	1.984338	1.95536	2.107995	2.074825	2.263727	2.164037	2.215249	2.086216	2.046121	2.056327	2.017325	2.004841	2.148363	2.243133	2.158842	1.897314	2.117198	2.076739	2.001652	2.079473	2.094964	1.869612	2.17324	1.903966	1.617378	1.98206	2.005388	2.087309	1.660571	1.732742	1.725361	1.592227	1.706589	1.689458	1.302996	1.76254	1.717706	1.740032	1.587762	1.789877	1.825689	1.694561	1.847104	1.584755	2.001561	1.747595	1.796438	1.914081	1.847924	1.76172	1.800721	1.909433	1.945974	1.690278	1.811565	1.914992	1.869338	1.652461	1.887017	1.980693	1.752789	1.827876	1.796621	1.807464	1.800266	1.849382	1.820313	1.971763	1.891573	1.777849	1.730646	1.885467	1.825598	2.040653	2.106537	1.904968	1.77147	1.545116	1.478594	1.719893	1.698661	1.702306	1.321221	1.805277	1.636423	1.73903	1.612092	1.415627	1.577738	1.758257	1.414169	1.746228	1.95126	2.081295	1.196107	1.635147	1.705678	1.822591	1.874715	1.808831	1.954722	1.852389	1.868154	1.896949	1.678796	1.93021	1.746228	1.608903	1.702124	1.958185	1.539375	1.768827	1.933126	1.483606	1.531811	1.717706	1.539284	1.714335	1.687179	1.823138	1.925198	1.743677	1.974679	1.916085	1.806553	1.785868	1.855214	1.907884	1.655832	2.011493	1.805095	1.844552	1.19957	1.8687	1.642619	2.26883	1.789695	1.69857	1.775115	1.596054	1.774751	1.886105	1.794707	1.453717	1.648542	1.536732	1.768554	1.819311	1.74632	1.663851	1.567988	1.727639	1.858312	1.829517	1.949164	1.84355	2.028625	1.862868	2.004294	1.948617	1.93996	2.006026	1.898407	1.759897	1.637881	2.076283	1.800903	1.889021	1.707227	1.77311	1.949893	1.789239	1.684901	1.85412	1.788875
1115		1.323226	1.428931	1.335164	1.354482	1.286138	1.33571	1.391843	1.374621	1.319034	1.297347	1.354482	1.354209	1.260714	1.361408	1.314205	1.393575	1.36241	1.36724	1.269645	1.338991	1.442509	1.463103	1.439137	1.377081	1.357854	1.406788	1.460005	1.287778	1.299169	1.310377	1.301812	1.313111	1.329058	1.329696	1.320219	1.341542	1.370064	1.304181	1.397493	1.384462	1.381637	1.317212	1.330516	1.290877	1.30655	1.292608	1.376716	1.419728	1.348012	1.261261	1.387652	1.255429	1.337715	1.28705	1.259439	1.268916	1.383004	1.295798	1.300627	1.27821	1.258527	1.244221	1.255702	1.349743	1.263813	1.317485	1.328147	1.367969	1.209502	1.366237	1.299625	1.264724	1.254062	1.200754	1.22554	1.508848	1.339538	1.354118	1.436312	1.472307	1.305639	1.379177	1.341633	1.33571	1.355849	1.30573	1.359858	1.244312	1.326142	1.279213	1.340722	1.286321	1.187177	1.280397	1.084205	1.227636	1.271923	1.181345	1.116737	1.266364	1.211598	1.293246	1.265271	1.153187	1.162391	1.285318	1.18663	1.285683	1.318305	1.269098	1.23848	1.126487	1.10325	1.228274	1.16394	1.326324	1.136784	1.17369	1.124483	1.150089	1.18098	1.155921	1.258254	1.12348	1.143437	1.287505	1.285409	1.265726	1.247592	1.135326	1.109174	1.165215	1.20039	1.303725	1.226087	1.267184	1.147446	1.309466	1.109903	1.326051	1.168769	1.097692	1.386011	1.355393	1.271376	1.315845	1.309375	1.177062	1.108809	1.15182	1.189455	1.300536	1.294886	1.293519	1.255611	1.300536	1.336895	1.319308	1.253424	1.30163	1.224082	1.286321	1.280853	1.414351	1.31056	1.301721	1.135964	1.26199	1.281218	1.217521	1.255611	1.127034	1.336804	1.121931	1.332794	1.288325	1.340631	1.208682	1.246499	1.211325	1.177608	1.291788	1.201848	1.191459	1.11373	1.186083	1.209776	1.263722	1.319399	1.248868	1.213603	1.208864	1.186721	1.256523	1.289237	1.32195	1.316483	1.21661	1.213967	1.217612	1.19638	1.186448	1.15018	1.167038	1.245952	1.240302	1.22472	1.177517	1.199296
1116		5.306026	5.552064	5.439434	5.585052	5.202053	5.288986	5.264565	5.372092	5.224014	5.382298	5.413372	5.41647	4.894506	5.559172	5.15403	5.589517	5.219731	5.644009	5.290535	5.516525	5.554069	5.813957	5.816327	5.446541	5.599085	5.66679	5.724199	5.244608	5.114482	5.061994	5.209616	5.337647	5.524362	5.385123	5.09325	5.390135	5.485999	5.325619	5.739053	5.569014	5.568831	5.529009	5.375737	5.267936	5.17426	5.219002	5.57357	5.859793	5.582227	5.112751	5.554798	5.23905	5.240052	5.252992	5.110655	4.861701	5.441803	5.056618	4.824613	5.04869	5.16615	5.159589	4.745152	4.863888	4.797822	4.481254	4.625414	5.098444	4.034924	4.811765	4.568825	4.749162	4.716904	4.78142	4.693666	4.601721	4.981531	4.596892	5.268483	5.194854	4.851404	5.112842	5.192394	5.013698	5.138904	5.135167	5.157584	4.645917	4.994197	5.232215	5.141364	4.823793	4.934692	5.29008	4.527455	4.909268	4.977157	4.587233	4.67289	4.84457	4.789621	5.167608	5.022264	4.726836	4.596254	5.187655	4.853227	5.206427	5.391502	4.910544	4.778778	4.275949	4.239864	4.632066	4.670794	4.836277	3.908807	4.995199	4.388398	4.529277	4.434143	4.175257	4.590969	4.496837	4.106457	4.830536	5.179545	5.173713	4.662138	4.139809	4.486266	4.831174	4.949363	4.993104	4.940433	5.011966	4.516428	5.159316	4.322879	5.240872	4.66478	4.255538	4.983535	5.357512	4.474146	4.938064	5.315413	4.307843	4.330716	4.50112	4.246425	4.832815	4.882296	4.8689	4.925033	4.772398	5.172893	5.253903	4.951186	4.956562	5.027275	5.062905	4.473417	5.67408	5.088329	4.972509	3.897781	5.014427	4.717815	5.838652	4.875552	4.499935	5.040488	4.440521	4.827529	4.908721	4.763377	4.237677	4.708156	4.467039	4.642363	4.836369	4.831812	4.621314	4.428493	4.677993	4.920112	4.844114	5.202053	4.848306	5.044407	5.013515	4.9531	5.041582	5.221827	5.086324	5.030009	4.869447	4.630517	5.03739	4.593794	4.7847	4.462574	4.816959	5.068008	4.703691	4.677537	4.921023	4.596254
1117		0.2869526	0.3001658	0.2813029	0.3169328	0.2992545	0.3221269	0.314928	0.2860414	0.2794804	0.2824875	0.3011681	0.3009859	0.2716436	0.2927846	0.3193931	0.319302	0.312741	0.3140168	0.2967941	0.3077291	0.3109185	0.2972498	0.3058155	0.3063623	0.3159304	0.3078203	0.3140168	0.2938781	0.3089138	0.2669963	0.2776579	0.2950628	0.293787	0.2738306	0.2946983	0.2949716	0.3018971	0.2833076	0.2885018	0.2940604	0.303264	0.3215801	0.2895041	0.290871	0.2905976	0.2852212	0.2929669	0.3064534	0.2982521	0.3004391	0.2813029	0.2966119	0.3118297	0.2928758	0.2917823	0.2747419	0.3026261	0.2874994	0.3040841	0.2742863	0.2781135	0.2710057	0.3123765	0.3142901	0.3243139	0.2607998	0.2948805	0.2346469	0.2288149	0.2514139	0.2803005	0.2517784	0.2678164	0.2647181	0.2572459	0.3021705	0.2846745	0.2708235	0.2980699	0.2579749	0.2780224	0.2793893	0.3064534	0.2949716	0.285768	0.2926024	0.2920556	0.2451263	0.2622578	0.2794804	0.2848568	0.2606175	0.2829431	0.3050865	0.276291	0.2619844	0.2776579	0.2717347	0.2917823	0.2882284	0.2772022	0.2579749	0.2995279	0.2801183	0.2317309	0.2846745	0.2825786	0.2844011	0.3084581	0.2463109	0.264627	0.2819408	0.2553323	0.2782958	0.2684543	0.2608909	0.2249876	0.2984344	0.2924201	0.282123	0.2547855	0.2657205	0.2794804	0.2827609	0.2997101	0.2541476	0.2869526	0.2987078	0.2538743	0.2883195	0.2701856	0.2833076	0.2926935	0.2665406	0.2830343	0.2654471	0.2786603	0.2844923	0.2584305	0.3074557	0.2521429	0.266085	0.2869526	0.2874994	0.2823053	0.2956095	0.2754709	0.2608909	0.2768378	0.2865881	0.2353759	0.3162949	0.2776579	0.2721904	0.2547855	0.2919645	0.285768	0.3138345	0.2877727	0.2951539	0.2684543	0.2907799	0.3004391	0.2913266	0.3111919	0.3172973	0.2734661	0.2813029	0.2652649	0.2533275	0.2669051	0.2417546	0.3007125	0.2524163	0.3212156	0.2877727	0.2822141	0.2409345	0.2727371	0.2603441	0.274833	0.2628045	0.2713703	0.2761999	0.2698211	0.2714614	0.2844923	0.2844923	0.2881373	0.2885929	0.2802094	0.2885018	0.2895041	0.2993456	0.3017149	0.2897775	0.2778401	0.274104	0.2457641	0.2804828	0.271188	0.2632601	0.280665	0.2659939	0.2632601	0.2671785	0.265356	0.2791159	0.274104
1118		0.5640638	0.6056167	0.6086239	0.5780059	0.5636992	0.5796462	0.5852048	0.5998759	0.6035209	0.5573205	0.5710804	0.5705336	0.5628791	0.6042499	0.5849314	0.6006049	0.607257	0.5980534	0.5674354	0.5844758	0.5915835	0.6385129	0.6253909	0.5923125	0.5962309	0.6077126	0.6926411	0.5638815	0.5668886	0.6124511	0.5677088	0.5727206	0.5357239	0.5242422	0.552582	0.4576298	0.4729388	0.5411003	0.4933508	0.5425583	0.4736678	0.5505773	0.5141273	0.5115758	0.5154942	0.5276138	0.5327168	0.5004585	0.536544	0.4809578	0.4888856	0.5637904	0.5732674	0.5786437	0.5535844	0.4609103	0.4998206	0.5701692	0.546021	0.5665241	0.5856604	0.6191033	0.5134894	0.5302564	0.5141273	0.5421026	0.5428317	0.5685289	0.552582	0.5528554	0.5718094	0.5698957	0.5318967	0.550395	0.5215995	0.5213261	0.5367262	0.5164965	0.5840201	0.585387	0.4987271	0.5422849	0.4904348	0.5634259	0.5324434	0.521235	0.5033745	0.4384024	0.499365	0.4619126	0.5265203	0.5291629	0.487701	0.5381843	0.5091154	0.4901614	0.5277049	0.4899791	0.4969958	0.5276138	0.5362706	0.5014609	0.4851495	0.4961756	0.4956289	0.4973603	0.5157675	0.5103911	0.5192302	0.5206882	0.4883389	0.5943173	0.4896146	0.5049236	0.4902525	0.5417382	0.5039213	0.4992739	0.5705336	0.5441985	0.5441985	0.5294363	0.5065639	0.6413378	0.5513974	0.529254	0.5017343	0.4866986	0.4996384	0.5249711	0.4780418	0.5399156	0.5195948	0.5485725	0.5398245	0.4948999	0.5575027	0.5223285	0.5579584	0.5149474	0.5398245	0.5202326	0.5864805	0.5125781	0.5326256	0.5191391	0.5385488	0.4846027	0.5583229	0.5446541	0.4985449	0.4877921	0.4739411	0.5427405	0.4996384	0.5108468	0.5402802	0.5739053	0.5348126	0.5249711	0.5842935	0.4924395	0.5191391	0.4976336	0.5493015	0.512487	0.5341747	0.5464767	0.5382754	0.6228394	0.5893965	0.4994561	0.5859337	0.5339014	0.5644283	0.564246	0.547479	0.6015161	0.6237506	0.5754544	0.562788	0.5713538	0.5025544	0.6016073	0.511029	0.5922214	0.5968688	0.6344123	0.589032	0.5780059	0.621108	0.596322	0.6070748	0.634959	0.6074393	0.5835645	0.4784974	0.516861	0.5499394	0.5369085	0.514674	0.5719005	0.4591789	0.4812312	0.5396423	0.545292	0.4622771	0.5345393	0.5220551
