ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1093		0.2035702	0.197102	0.2098099	0.2004171	0.2112543	0.2144412	0.2059125	0.1949174	0.1992564	0.205848	0.1971924	0.1972319	0.2124578	0.2152728	0.2214911	0.2042011	0.2071677	0.2030827	0.1848378	0.1997597	0.2034534	0.1966583	0.1857875	0.2047988	0.1919976	0.2020423	0.1588736	0.1829588	0.1993811	0.1920728	0.1981553	0.2048932	0.2647569	0.2542981	0.2667772	0.2637829	0.274907	0.2828355	0.2619694	0.2721656	0.2767856	0.2644061	0.262697	0.2769945	0.2794941	0.2868519	0.2771398	0.283737	0.2608027	0.2702214	0.2747609	0.2367531	0.2333718	0.2300752	0.2292531	0.2422779	0.2401855	0.231267	0.2474333	0.2370702	0.2344773	0.2304693	0.2643724	0.2609198	0.2580293	0.24646	0.2537234	0.2187543	0.244262	0.2156365	0.2420894	0.2471107	0.2454789	0.2303578	0.2393987	0.2465904	0.2548343	0.2540897	0.2256477	0.2114236	0.2330875	0.221905	0.2267836	0.2271847	0.2306619	0.2306537	0.2127651	0.2254469	0.2273266	0.2328612	0.2266711	0.2564103	0.2509773	0.2568412	0.2658519	0.2672166	0.2679641	0.2636833	0.2549128	0.2598068	0.2490141	0.2519962	0.2349306	0.2531463	0.2597173	0.253947	0.2512778	0.2533216	0.258737	0.2360464	0.2300195	0.2230161	0.3477424	0.2524734	0.266364	0.2451395	0.2362329	0.2457117	0.2457534	0.2870485	0.2252164	0.2191431	0.2434413	0.2483712	0.2436124	0.2503787	0.2396439	0.2508462	0.2553429	0.2462062	0.2520277	0.2541693	0.2501147	0.2250029	0.2435818	0.2518807	0.2287232	0.2549475	0.3303834	0.248886	0.2471379	0.2403771	0.2553285	0.2450413	0.2561355	0.2543091	0.2547624	0.2421127	0.2369568	0.2357669	0.2399843	0.247866	0.2502076	0.2135187	0.2522619	0.2346808	0.2346283	0.2287719	0.2299801	0.241057	0.2409965	0.2506946	0.2300649	0.2504595	0.2455788	0.2506217	0.2338792	0.2424629	0.2473159	0.2213597	0.1791914	0.1692853	0.1636048	0.199474	0.1618543	0.1384316	0.1549728	0.1798452	0.1742065	0.1680998	0.176424	0.153419	0.1801972	0.1688468	0.1863345	0.1502264	0.1563482	0.1558108	0.1701248	0.164577	0.1728383	0.1733931	0.1602716	0.1579549	0.1580209	0.1386299	0.206581	0.2168397	0.1998248	0.234023	0.2260851	0.1611819	0.1998558	0.2100098	0.2148055	0.2128949	0.224578	0.2246213	0.2263291
1094		0.2001911	0.1898973	0.2013461	0.2024523	0.2048165	0.2063678	0.1901606	0.1840575	0.1939164	0.1964998	0.1927703	0.1926948	0.202826	0.2125874	0.2119435	0.1929101	0.1928992	0.2002815	0.1818078	0.1957602	0.189434	0.1889189	0.1826701	0.1979243	0.1892466	0.1981272	0.1608358	0.1785244	0.1947194	0.1831404	0.193308	0.200586	0.2577148	0.2438163	0.2603503	0.2547245	0.2687861	0.2696062	0.2584192	0.2646172	0.2734682	0.258797	0.2596921	0.2582461	0.2655021	0.2771319	0.2694668	0.2761542	0.2479477	0.2688842	0.2661721	0.2245723	0.2252387	0.2252274	0.220045	0.2319421	0.2421162	0.2231388	0.2411925	0.2351323	0.2255165	0.2277627	0.2572566	0.2453631	0.2455745	0.2421658	0.2433961	0.2116213	0.24194	0.2020299	0.235331	0.2464852	0.2350817	0.2296171	0.232509	0.2391819	0.2517331	0.2429758	0.2259292	0.2056741	0.2266428	0.2172573	0.2174394	0.2188973	0.2192417	0.2282113	0.2061575	0.2159334	0.216439	0.2207168	0.2247545	0.2439767	0.2515336	0.259081	0.2522472	0.255876	0.2613719	0.2588884	0.2486086	0.2549603	0.2393609	0.2468219	0.2339491	0.2437918	0.2430428	0.2434632	0.2423295	0.2508024	0.2544144	0.2286102	0.2244132	0.2181012	0.2964574	0.250576	0.2595415	0.2302134	0.2327375	0.2459105	0.2336011	0.3048485	0.2165713	0.2083076	0.2335068	0.2357456	0.2333718	0.2448643	0.2323213	0.2494709	0.2467414	0.2378592	0.2452606	0.2415195	0.236102	0.2132905	0.2331606	0.2469095	0.2206387	0.255035	0.284865	0.2398074	0.2325045	0.2251137	0.2501607	0.2379089	0.2513646	0.2415993	0.2515656	0.2302035	0.2153936	0.2207333	0.2284945	0.2441022	0.2416753	0.1963941	0.2390015	0.2205913	0.2177493	0.2217262	0.2125534	0.2331269	0.2288526	0.2549967	0.2249591	0.2415886	0.2397783	0.2416011	0.2254427	0.2359073	0.2396576	0.2112174	0.1654951	0.1492896	0.1467163	0.1766603	0.1537456	0.1298738	0.1473263	0.1701894	0.160658	0.1631791	0.164516	0.1477292	0.1770286	0.158113	0.1646874	0.1402852	0.1445676	0.1477926	0.1661125	0.1530282	0.1547171	0.1632902	0.1534773	0.1400243	0.1400372	0.1254035	0.1975376	0.1990926	0.1859839	0.2215552	0.2192962	0.1372324	0.1914457	0.1978529	0.2088509	0.1967817	0.2155874	0.2086173	0.2100723
1095		0.1942904	0.1842387	0.1985987	0.1920256	0.203602	0.2070531	0.1913271	0.1823458	0.1885994	0.1935737	0.183768	0.1837683	0.1996431	0.2022134	0.2071411	0.1903124	0.1896756	0.1918508	0.1795567	0.1942622	0.1868386	0.1832007	0.1791861	0.1927413	0.1838449	0.1942522	0.1518683	0.1774523	0.1885473	0.1816788	0.1855231	0.1951692	0.2496542	0.2363378	0.255581	0.2510847	0.2624493	0.2649363	0.2482523	0.261157	0.2643092	0.2509303	0.2565876	0.2601892	0.2639097	0.2690134	0.2601526	0.2649518	0.24212	0.2586572	0.2561209	0.2342949	0.2210481	0.2172395	0.2155277	0.2274307	0.2306112	0.2192274	0.2366398	0.2264792	0.2194346	0.2179869	0.2529693	0.2454173	0.2440296	0.246101	0.2444731	0.2171104	0.2428394	0.2148999	0.243794	0.2510686	0.238908	0.2219046	0.2318873	0.2336603	0.245216	0.2419655	0.2302603	0.2087282	0.2219173	0.2223148	0.2316763	0.2294683	0.2345481	0.2429583	0.2164072	0.2185055	0.2251499	0.2301142	0.2303341	0.2427285	0.2401685	0.2465585	0.2562165	0.2439877	0.2562296	0.2544087	0.2397341	0.2452913	0.2334888	0.2379314	0.2248314	0.2413064	0.2417354	0.2387797	0.2432618	0.2386405	0.2433846	0.2208759	0.2175214	0.2150795	0.2884961	0.2367993	0.2537019	0.2257056	0.2264548	0.2396074	0.2319056	0.3052207	0.2064987	0.199303	0.2221814	0.2356396	0.2280289	0.2349089	0.231246	0.2405002	0.237243	0.2259796	0.2358681	0.24155	0.2357748	0.2059419	0.2282247	0.2373434	0.2192485	0.24423	0.2915221	0.2319117	0.2264086	0.2267932	0.246684	0.2335286	0.2422965	0.23985	0.2416129	0.2344681	0.2225972	0.2223007	0.2267788	0.2391998	0.231116	0.1917044	0.2385172	0.2167266	0.21458	0.2167644	0.20648	0.2307743	0.2254789	0.2372363	0.2151847	0.2336685	0.2311551	0.2329382	0.2241953	0.2289598	0.233261	0.2160455	0.1566685	0.1427599	0.1522232	0.1827605	0.1477341	0.1206365	0.1513158	0.1737486	0.1544609	0.1511462	0.151306	0.1393492	0.1703112	0.1488817	0.1607056	0.143439	0.1381574	0.1459166	0.1608464	0.1449322	0.1548212	0.1603676	0.1538361	0.1473823	0.1368837	0.1227858	0.1977633	0.2009859	0.1830184	0.211802	0.1986599	0.1479581	0.1931384	0.1957087	0.20104	0.1910876	0.2081104	0.2105615	0.2038061
1096		0.2105103	0.1956733	0.2124606	0.2050415	0.2065514	0.2057965	0.2057434	0.1969648	0.1997582	0.2060689	0.2102432	0.2101	0.2074887	0.2180281	0.2220303	0.2117155	0.2059087	0.2051824	0.1819544	0.2064322	0.2061624	0.1971092	0.1801563	0.2039531	0.1894352	0.2067976	0.1697636	0.1812559	0.1959948	0.1916609	0.1916262	0.2016273	0.2655568	0.2597258	0.2675215	0.2730667	0.2734086	0.2773654	0.2731499	0.2769986	0.2850404	0.2763863	0.2610925	0.2671447	0.2792668	0.2788058	0.2744726	0.2826564	0.2645525	0.2759349	0.2650366	0.2422592	0.2499916	0.2345228	0.2370173	0.2372225	0.2416386	0.23841	0.2413059	0.2357584	0.2349575	0.2391131	0.2640959	0.2618229	0.255336	0.2100361	0.2450297	0.2278289	0.2412508	0.2098594	0.2364508	0.2530509	0.2482567	0.2295802	0.2440678	0.2380977	0.2452116	0.2521193	0.2179771	0.1919511	0.22111	0.2293415	0.2162362	0.2264015	0.2297948	0.2080263	0.2153088	0.2337881	0.2231337	0.2330011	0.227776	0.2645322	0.2591826	0.2580298	0.2626734	0.2604196	0.2670674	0.2686459	0.255594	0.2622722	0.246287	0.2620466	0.231913	0.2624653	0.2622125	0.2609751	0.2646065	0.2561419	0.2639298	0.2434616	0.2245854	0.2332562	NaN	0.2482836	0.2636782	0.2401254	0.2237706	0.2480886	0.2483685	0.3048765	0.223828	0.2248334	0.2419315	0.2566844	0.2295914	0.2407866	0.2406164	0.2507291	0.2665465	0.2449148	0.2539066	0.2512704	0.2530195	0.2267719	0.2478461	0.2510194	0.2437002	0.2501813	0.2750838	0.2428465	0.2445432	0.2357106	0.2657077	0.2482367	0.2474472	0.2426304	0.2443738	0.2566939	0.2417962	0.2441476	0.2321338	0.2484633	0.2513428	0.24546	0.2407565	0.2307142	0.2354225	0.2229501	0.2310275	0.2294974	0.2424156	0.2432166	0.2224804	0.2375392	0.2478842	0.2506636	0.2212366	0.2208482	0.2274857	0.2239589	0.1900609	0.177348	0.1919804	0.2145943	0.1732167	0.1728347	0.1707921	0.1876485	0.1886851	0.1828741	0.1836502	0.1829185	0.1668934	0.1676523	0.1811274	0.1729206	0.1663305	0.1631783	0.1703116	0.1755792	0.1691157	0.1785373	0.1727046	0.1701297	0.1795009	0.1470315	0.2316318	0.2400871	0.2262049	0.2507652	0.2231369	0.1948083	0.2243932	0.2260608	0.2374046	0.2202535	0.2341884	0.248345	0.2573531
1097		0.2196516	0.1960508	0.2219272	0.2146375	0.2189725	0.2248155	0.2058855	0.2031297	0.2119763	0.2171707	0.2062269	0.20623	0.2216984	0.2253879	0.230204	0.2142545	0.2081312	0.2153923	0.1962766	0.2064668	0.2126639	0.2027098	0.1910194	0.2081719	0.2027548	0.2111798	0.1533473	0.1876634	0.2040715	0.1974385	0.203684	0.2105896	0.274404	0.2655933	0.2738824	0.284994	0.2903569	0.2918343	0.2753163	0.2967988	0.2977909	0.2818607	0.2874915	0.28929	0.2894134	0.2958368	0.2858068	0.2931201	0.2756053	0.2903959	0.2822238	0.2429198	0.2412827	0.2366028	0.2346618	0.2453522	0.2488798	0.2462992	0.2556956	0.2461633	0.2382008	0.2311703	0.265249	0.2662285	0.2570652	0.2151731	0.2685875	0.205266	0.2548418	0.2109996	0.2493073	0.259609	0.2636118	0.2479538	0.2494615	0.2314205	0.2653656	0.2578924	0.2191669	0.1847827	0.2251395	0.234824	0.2294886	0.2345699	0.235382	0.2305075	0.2190928	0.2271795	0.2238289	0.235081	0.2292941	0.2664552	0.2623623	0.2574455	0.2706718	0.2687277	0.2802224	0.2720858	0.2689527	0.2656918	0.2629226	0.2595778	0.2376525	0.2640631	0.2683958	0.2617345	0.2606859	0.2615651	0.2662902	0.2209674	0.2296167	0.2397732	0.296511	0.2568893	0.2735339	0.2389468	0.2468397	0.2593285	0.2495725	0.2994639	0.2279882	0.2244381	0.246481	0.2591771	0.2497493	0.2421324	0.2418525	0.2576612	0.2549278	0.2486851	0.2629133	0.2555171	0.2455718	0.2098888	0.2488027	0.2517952	0.2420058	0.2617265	0.3030134	0.2449398	0.253237	0.2430326	0.263025	0.2568291	0.2644507	0.2579297	0.2628893	0.2489604	0.2440352	0.2390395	0.2433727	0.250807	0.2454978	0.2372995	0.2478351	0.2439764	0.2342537	0.2395252	0.2289447	0.2428378	0.2458082	0.2505732	0.2296479	0.2482271	0.2538744	0.2549377	0.2400312	0.2395011	0.2418585	0.2311726	0.185805	0.1777819	0.1867634	0.2232614	0.1920099	0.1725811	0.1841235	0.1933909	0.1863958	0.1863947	0.1847938	0.1852936	0.1912581	0.187927	0.1955722	0.1645679	0.166905	0.1655105	0.1759168	0.165626	0.1730291	0.187841	0.1704457	0.162241	0.1668114	0.1428336	0.2315403	0.2515925	0.2120363	0.2538083	0.2439072	0.1993328	0.2310937	0.2223953	0.2439902	0.2153697	0.240437	0.2427523	0.2545482
1098		0.2093406	0.1966398	0.215674	0.2092375	0.2120538	0.2110763	0.2020902	0.1999095	0.2006262	0.2081	0.2069557	0.2069661	0.2126903	0.2155365	0.226376	0.2097966	0.2049687	0.210996	0.1884121	0.2018467	0.2092243	0.2019846	0.1864773	0.2045958	0.1932468	0.2076041	0.1514745	0.1830131	0.1993173	0.1928588	0.1918669	0.1994463	0.2633782	0.2521718	0.2608182	0.273313	0.2800264	0.2818512	0.2706181	0.2782485	0.2854484	0.2667838	0.2662807	0.2660879	0.2806434	0.2806171	0.2761739	0.2867254	0.2625821	0.2769681	0.2743891	0.2294921	0.2353751	0.2322067	0.2257543	0.2374413	0.2389966	0.2305039	0.2418836	0.2287261	0.2247561	0.2186043	0.263697	0.2562076	0.2487737	0.2358342	0.2527687	0.2148219	0.2471291	0.215109	0.2405466	0.2552112	0.2513829	0.2372664	0.238941	0.2372385	0.2515647	0.2515246	0.2205025	0.2011995	0.2218426	0.2273585	0.2324686	0.2277765	0.2377821	0.2339224	0.2211676	0.2278355	0.2264972	0.23579	0.2311204	0.2611039	0.2525873	0.2512214	0.260989	0.2609093	0.2689084	0.2628302	0.26309	0.250659	0.2576492	0.2585381	0.228095	0.2579138	0.2600807	0.2519531	0.2561877	0.2576937	0.2593798	0.2288127	0.2243257	0.2281136	0.2852973	0.2465271	0.2600521	0.2334466	0.2378231	0.2529514	0.2442915	0.2580359	0.2273495	0.2189442	0.2397751	0.248955	0.2384853	0.2414866	0.2402775	0.2491065	0.2459597	0.2349938	0.2482453	0.2510054	0.2468609	0.2098219	0.2402032	0.2490547	0.2349558	0.2497547	0.3029029	0.240837	0.2455507	0.2264672	0.2549706	0.2472451	0.249564	0.2487281	0.2505509	0.2460271	0.2337669	0.2383121	0.2346518	0.246959	0.2400336	0.223055	0.2360921	0.2313692	0.2287432	0.2259397	0.225946	0.2272698	0.2355859	0.2393331	0.2199166	0.2439336	0.2411396	0.2409508	0.2239338	0.233398	0.2325532	0.2163351	0.1847133	0.1703095	0.1842365	0.215551	0.1796377	0.1623977	0.1729145	0.186904	0.1831905	0.1799339	0.1786046	0.1751018	0.1804939	0.1729485	0.1835029	0.1636625	0.1587891	0.1560573	0.1680126	0.162605	0.1701517	0.1811082	0.1669691	0.1554878	0.1661644	0.1377957	0.2221329	0.2321181	0.2090141	0.2413943	0.2338268	0.182226	0.221151	0.215485	0.2269547	0.2227807	0.2309305	0.2351842	0.2421057
1099		0.2124531	0.2066517	0.2193989	0.2062323	0.2073319	0.2091738	0.2112694	0.2023205	0.1990108	0.2068089	0.207081	0.2070936	0.2097624	0.2143817	0.2227803	0.2108105	0.2096907	0.210798	0.1856002	0.2097092	0.2104023	0.206839	0.1889657	0.2037307	0.1896988	0.2083409	0.1579628	0.1890855	0.1960656	0.1958161	0.190443	0.2011282	0.2696913	0.2563632	0.2639992	0.2709286	0.2762941	0.2811117	0.2722087	0.2694364	0.2775431	0.27852	0.2634447	0.2691198	0.2781659	0.2779177	0.2733206	0.279027	0.2561377	0.274315	0.2739973	0.2433437	0.2421277	0.2321853	0.2340512	0.2364181	0.2444701	0.228488	0.2397725	0.2350996	0.2292299	0.2221119	0.2680095	0.2596789	0.2567349	0.2384739	0.2492863	0.2260202	0.2470326	0.2300777	0.2394008	0.2569582	0.2507017	0.2352788	0.2453289	0.2497433	0.2470286	0.2537059	0.2230024	0.2136861	0.2309343	0.2344182	0.2296318	0.2266206	0.2393779	0.2284525	0.2246241	0.2342057	0.2306792	0.2418046	0.2243273	0.2614544	0.2612672	0.2595077	0.2623778	0.2633946	0.2661448	0.2655514	0.256992	0.2587753	0.2531912	0.2601564	0.2367908	0.2669879	0.2676691	0.2605698	0.256767	0.2595154	0.2640743	0.2473274	0.2281902	0.2349604	0.2785645	0.2454875	0.2569403	0.2398556	0.2282013	0.2460373	0.2469886	0.2519644	0.2358874	0.2290018	0.2451915	0.2582087	0.2368841	0.2456182	0.2408579	0.2453939	0.2582011	0.2429499	0.2520331	0.2515301	0.2537205	0.2185192	0.2440235	0.2491316	0.2399683	0.2494801	0.2681397	0.2471163	0.2481332	0.2351762	0.2568195	0.2453877	0.2486911	0.2395308	0.2443911	0.2550628	0.2368909	0.2447476	0.2342857	0.2483015	0.2484163	0.2274019	0.2369893	0.2307437	0.238306	0.2293574	0.2273449	0.2307219	0.2415244	0.246563	0.2228404	0.2422305	0.246389	0.2408512	0.2264743	0.2338027	0.2347443	0.2187489	0.1935302	0.1885174	0.1979334	0.2164909	0.183333	0.1759273	0.1761741	0.1947519	0.1929341	0.1955335	0.1896058	0.1809912	0.1764245	0.1741733	0.1855093	0.1799504	0.1707215	0.1707859	0.1769961	0.1615775	0.1706903	0.1774533	0.1689708	0.1657744	0.1816537	0.1556431	0.2375712	0.2307599	0.2236351	0.2450252	0.2298008	0.1899386	0.219383	0.2209254	0.2363543	0.2250363	0.2317264	0.2460736	0.2591864
1100		0.2266088	0.2106968	0.231535	0.224839	0.2229365	0.2229077	0.2165639	0.2129247	0.219934	0.2207523	0.2215001	0.2215203	0.2267174	0.2280042	0.2414819	0.2287856	0.2192324	0.2231831	0.2033952	0.2254798	0.222143	0.2154775	0.2026961	0.2172694	0.2072944	0.2218416	0.1657614	0.1970353	0.2135013	0.2093925	0.2126021	0.2178694	0.2864124	0.2698238	0.277747	0.2946118	0.2937045	0.3001001	0.2907628	0.2974009	0.2962066	0.2895077	0.286726	0.2882385	0.299116	0.2971668	0.2955707	0.3002865	0.2764558	0.2911169	0.2943412	0.2660516	0.2556086	0.2541571	0.2453527	0.2539405	0.2612677	0.2561292	0.2644668	0.2555393	0.240935	0.2359051	0.2858552	0.2771558	0.2747361	0.2565008	0.2813603	0.2378637	0.2668107	0.2392054	0.2625362	0.2928564	0.2783564	0.2585756	0.2621866	0.2625751	0.2711731	0.2719029	0.256415	0.2234477	0.2523227	0.2612906	0.2493632	0.2476493	0.2561821	0.2516961	0.2400409	0.2456505	0.2417981	0.2535955	0.2451391	0.2745599	0.2771491	0.2759449	0.2750818	0.2820442	0.2869235	0.2862725	0.2755801	0.2767082	0.2692495	0.2760657	0.2470324	0.2793943	0.2790855	0.2799315	0.2747	0.2758262	0.282235	0.2521708	0.2416663	0.2459756	0.2728367	0.2541991	0.2792682	0.2573863	0.2522486	0.266437	0.2578249	0.2974232	0.2402747	0.2418925	0.2507579	0.2695157	0.2438203	0.263624	0.2575321	0.2650968	0.2675038	0.2518263	0.2650918	0.2686191	0.2640988	0.2353843	0.2597181	0.264764	0.257312	0.2656925	0.2845933	0.2614745	0.2654159	0.2459128	0.2705462	0.2657086	0.2549949	0.2647578	0.2622808	0.2725252	0.2510536	0.2552012	0.2532085	0.2674929	0.2663479	0.2443897	0.2506796	0.2429678	0.2474655	0.2456913	0.2461317	0.2523443	0.2534357	0.260351	0.2372323	0.2607699	0.2684433	0.2625706	0.2425795	0.2461346	0.2465657	0.2379601	0.2080215	0.1916599	0.1989285	0.2268317	0.188577	0.1738119	0.1823624	0.2052261	0.1908028	0.1939449	0.1940245	0.1906293	0.1931323	0.1851059	0.1988656	0.1798614	0.1772899	0.1762091	0.171305	0.1729359	0.1797337	0.1938543	0.1783473	0.1727181	0.172332	0.1362531	0.2359608	0.2491155	0.223296	0.2572733	0.2369632	0.1954172	0.2336925	0.2251643	0.238378	0.2256069	0.2439058	0.2535957	0.2492259
1101		0.2120506	0.1975568	0.2172653	0.2039273	0.2093915	0.2097031	0.2036428	0.2029803	0.2038548	0.207007	0.2090923	0.2090582	0.215337	0.2187645	0.226304	0.2112408	0.205462	0.2079124	0.1884388	0.2009263	0.2097151	0.2066665	0.1809143	0.2057511	0.1897124	0.2046409	0.1472695	0.1816851	0.1955426	0.1907032	0.193308	0.2049983	0.2612868	0.2564853	0.2657581	0.2746705	0.2728961	0.2837614	0.2711386	0.2860319	0.2854403	0.2737	0.2749484	0.2762595	0.2853722	0.2809362	0.2767794	0.2822005	0.2640681	0.2809464	0.2709305	0.2353069	0.2382803	0.2315493	0.22797	0.2390189	0.2400003	0.2348363	0.2441435	0.2334192	0.224824	0.2120628	0.2605207	0.2604098	0.2521074	0.2335076	0.2562135	0.2168643	0.2507106	0.2084173	0.2438779	0.2571931	0.2578736	0.2378148	0.2376899	0.2275836	0.2580753	0.2556588	0.2163506	0.1952709	0.2161546	0.2277861	0.2395996	0.2363403	0.2452537	0.2369762	0.2226513	0.2276192	0.2250939	0.235687	0.2310919	0.2549796	0.2547167	0.2536132	0.2572981	0.2644647	0.2711766	0.2624515	0.2617904	0.2582304	0.2591178	0.2601442	0.2289904	0.2589762	0.2677996	0.251686	0.2591621	0.2554836	0.2557832	0.2246427	0.2189329	0.2268824	0.2890071	0.2470313	0.263505	0.2345287	0.2319407	0.2467589	0.2463165	0.294748	0.2224966	0.2140314	0.2377616	0.259828	0.2354097	0.2378938	0.236346	0.2504871	0.2466995	0.2377545	0.2494921	0.2472614	0.2447914	0.2045209	0.2432375	0.2427747	0.2339105	0.2489622	0.2986556	0.238604	0.2460102	0.2234242	0.2595643	0.2423156	0.2484356	0.2506444	0.2523572	0.249611	0.236521	0.2384722	0.2340746	0.2415038	0.240804	0.2255088	0.2369958	0.2313922	0.2311004	0.2270066	0.2251316	0.2263556	0.2338517	0.2359443	0.219493	0.2400188	0.2451459	0.2417508	0.2223518	0.2284956	0.2282097	0.2184949	0.1915826	0.1732465	0.1908975	0.2236582	0.182481	0.1742847	0.1763107	0.1865464	0.1849459	0.1891932	0.179833	0.1885483	0.1796091	0.1848192	0.1899527	0.1630271	0.1592303	0.1554202	0.1716997	0.1716844	0.1730427	0.1859996	0.1736933	0.1555968	0.1734564	0.1385869	0.2308824	0.2382426	0.2126664	0.2449498	0.2373	0.1811163	0.220913	0.2170774	0.2360436	0.2181465	0.2314453	0.2470322	0.2502561
1102		0.1972835	0.1829817	0.2011747	0.198356	0.1950563	0.1902008	0.1993374	0.1981938	0.1850242	0.194988	0.1920878	0.192155	0.2045629	0.2032697	0.2033971	0.202149	0.1890608	0.2008325	0.1794518	0.1992264	0.1972831	0.1893926	0.1779714	0.1935429	0.178742	0.2013189	0.1453757	0.1741409	0.1839506	0.1827043	0.184018	0.1780431	0.2541676	0.2523085	0.2455204	0.253105	0.2573245	0.2610985	0.253203	0.2502203	0.2659699	0.2564287	0.2498647	0.2528752	0.2648734	0.2661934	0.2499575	0.2646161	0.239568	0.266826	0.245605	0.2226714	0.2364576	0.2194845	0.2192539	0.2266734	0.2358609	0.2183273	0.2205817	0.2265459	0.2102233	0.2195981	0.2591147	0.252507	0.2574658	0.2371396	0.2499698	0.2327922	0.2488989	0.2179568	0.2466994	0.2594588	0.2553202	0.2325095	0.248187	0.230957	0.2501448	0.2535059	0.2222894	0.2049841	0.2175703	0.2363769	0.2374688	0.2438519	0.2463769	0.235859	0.2271592	0.2391836	0.2264476	0.2423173	0.2309708	0.2436273	0.2446277	0.2480112	0.2542287	0.2608152	0.2462877	0.2566255	0.2494643	0.2438753	0.2360903	0.2597386	0.2155916	0.2472952	0.2588218	0.2412785	0.2445621	0.2356551	0.2533584	0.2270436	0.2042423	0.2235474	NaN	0.2224793	0.2444107	0.2180144	0.2115087	0.2344948	0.2383777	0.3805348	0.2267525	0.2227777	0.2330659	0.2482209	0.2184523	0.2221681	0.2243376	0.2395115	0.2367817	0.2296988	0.238083	0.246292	0.2458776	0.201738	0.2371572	0.2476976	0.2177853	0.2288788	0.2382963	0.2326263	0.2359614	0.2187146	0.2465127	0.232783	0.2307461	0.2109123	0.2281732	0.2351334	0.2246529	0.2334766	0.2095587	0.2391982	0.2380789	0.2113635	0.2216573	0.2224113	0.2157636	0.2102432	0.2121873	0.2057712	0.2206221	0.2216538	0.206575	0.2173606	0.2195041	0.223097	0.196378	0.2124597	0.2151688	0.2011678	0.1870862	0.1727808	0.1869507	0.2006403	0.1742792	0.1593501	0.1610753	0.1908707	0.1734804	0.1700082	0.1767714	0.1644306	0.1575431	0.1678394	0.1721499	0.1680138	0.1676786	0.1579991	0.1590781	0.1615145	0.1560067	0.1686947	0.1616987	0.1570283	0.1674384	0.1342782	0.2310838	0.2385405	0.2242853	0.2380307	0.2178091	0.1787396	0.2129314	0.1960629	0.2341498	0.21315	0.227923	0.2485829	0.2521261
