ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1106		0.3503514	0.3259519	0.3439831	0.3222646	0.3359326	0.3201001	0.3306279	0.3410386	0.3325579	0.3370997	0.3226785	0.3226989	0.3366649	0.3203552	0.3220109	0.3332995	0.3452915	0.3209575	0.3346331	0.3450241	0.3205976	0.3378779	0.3416692	0.3348868	0.3352792	0.3373445	0.287987	0.3472733	0.3323578	0.3706323	0.3408256	0.3556558	0.2802138	0.2735063	0.2768906	0.2651871	0.2593762	0.2688957	0.2500257	0.2630858	0.260032	0.2659859	0.2672757	0.2777048	0.257217	0.2574283	0.2531309	0.2336671	0.2543053	0.2699384	0.2686382	0.2652499	0.2544293	0.2726392	0.247463	0.2620127	0.2670061	0.2673193	0.2527341	0.2778761	0.2697966	0.2294474	0.2552736	0.262215	0.2737289	0.2685731	0.2653583	0.2368845	0.2663357	0.2600666	0.2563068	0.2470722	0.278069	0.2642609	0.2679154	0.2327041	0.2573703	0.2623062	0.2543783	0.2580989	0.2666977	0.2767203	0.2792072	0.2623982	0.272294	0.2800066	0.2715373	0.2643625	0.2715014	0.2713682	0.2835997	0.2544056	0.2597558	0.2695484	0.2660131	0.2728575	0.2535897	0.268561	0.2499303	0.2537973	0.2660161	0.2674231	0.26676	0.2655821	0.2518502	0.2683199	0.2731031	0.2618652	0.2577043	0.2704912	0.2761278	0.2579666	0.2360793	0.2696853	0.2544084	0.2661416	0.2619124	0.2618608	0.2470919	0.3793447	0.260676	0.2664246	0.2548062	0.2543308	0.2541569	0.2634549	0.2582926	0.2614781	0.2499941	0.2582934	0.2517371	0.2432539	0.264162	0.2544203	0.2765533	0.2648941	0.2679627	0.277548	0.2061669	0.2598939	0.2619606	0.2670466	0.2632489	0.2660899	0.264581	0.2722065	0.2650668	0.253297	0.2595888	0.2498317	0.2609613	0.2815656	0.271414	0.2579697	0.2566609	0.2564367	0.2485439	0.2775372	0.2502544	0.2613308	0.2672156	0.2682835	0.2593542	0.2636812	0.2831618	0.2682327	0.2716333	0.2684222	0.2789313	0.2680664	0.3000905	0.2805808	0.2862013	0.2795728	0.3181544	0.3105247	0.2840584	0.2688017	0.3145166	0.3028785	0.2711186	0.2849795	0.2880248	0.2896317	0.3032813	0.3026541	0.3197272	0.303875	0.3080306	0.289336	0.2651049	0.2988252	0.289372	0.2725221	0.2518991	0.2987809	0.274469	0.2592971	0.2805247	0.2659861	0.285509	0.3109927	0.2849264	0.2731676	0.27368	0.2863864	0.2792935	0.2579453	0.270001
1107		0.2226326	0.2162934	0.228839	0.2266577	0.2266311	0.2179112	0.2378551	0.2246207	0.226308	0.2342423	0.222455	0.2224351	0.2196371	0.2175936	0.2265794	0.2180265	0.2368416	0.222075	0.2038616	0.2158892	0.2118797	0.217503	0.2169953	0.2176984	0.2073782	0.2147864	0.1832177	0.2161614	0.2288585	0.2335721	0.2243491	0.2035366	0.1713477	0.1673662	0.1712502	0.1678842	0.1597094	0.1720168	0.1638423	0.163474	0.1564858	0.1767676	0.1722586	0.1753708	0.1716366	0.1721216	0.1708868	0.1656294	0.1745775	0.1823673	0.1665164	0.1793083	0.1821419	0.1807339	0.1782442	0.1704901	0.1794603	0.1862317	0.172159	0.1810111	0.1783978	0.2193873	0.1704623	0.1835749	0.1663761	0.1430286	0.1445892	0.1247547	0.1539636	0.1213342	0.1648823	0.1373482	0.1490689	0.1675979	0.1461374	0.1070302	0.1486664	0.1396517	0.1388835	0.1487493	0.1364312	0.1373852	0.1587808	0.1649809	0.1631889	0.1541853	0.1670403	0.1776191	0.1625939	0.1652202	0.1571885	0.1728926	0.172687	0.1792035	0.1772291	0.172233	0.1734504	0.177628	0.1829364	0.1773275	0.1832897	0.1731892	0.1784589	0.1726813	0.1695342	0.1799945	0.1729666	0.1757285	0.1787691	0.1620295	0.185675	0.1986323	0.2052258	0.197275	0.1685009	0.1780027	0.1703398	0.1703196	0.1838078	0.2061311	0.1831884	0.1814668	0.185839	0.1698371	0.1901096	0.1778979	0.1797523	0.1786412	0.1829607	0.1871721	0.1892073	0.1767255	0.1889134	0.1509162	0.1856944	0.1855916	0.184189	0.1807527	0.2371208	0.1762565	0.1779154	0.1872734	0.1848731	0.1621979	0.1695079	0.1729435	0.1663615	0.164501	0.1753993	0.1684687	0.1807801	0.180359	0.1750513	0.1384206	0.1629571	0.167147	0.162351	0.1900665	0.1851646	0.1673696	0.1791453	0.173978	0.1681868	0.184073	0.1722735	0.1841003	0.1859853	0.1704061	0.1751245	0.1686223	0.1984818	0.1850054	0.2003327	0.1709843	0.2030502	0.2125103	0.195854	0.2110747	0.199586	0.19151	0.1933272	0.2036933	0.1884791	0.1871039	0.2067186	0.2065238	0.2035724	0.2125662	0.193493	0.2059134	0.1922033	0.1802266	0.1930351	0.2042007	0.2024069	0.2216956	0.1777561	0.1698943	0.1963346	0.183249	0.1768446	0.2368551	0.1886942	0.1689358	0.1905916	0.1888372	0.1819104	0.1756899	0.1867427
1108		0.3156544	0.283152	0.3172375	0.3696671	0.3719383	0.3392359	0.357834	0.3085413	0.3382746	0.3424441	0.3409117	0.3408881	0.3267342	0.3090711	0.3533854	0.3592401	0.3390455	0.3224997	0.2948115	0.3087032	0.3212394	0.2599581	0.2623395	0.3039339	0.2798532	0.3143683	0.2079622	0.300988	0.3338434	0.2670458	0.312845	0.2792383	0.2536545	0.2602676	0.2424625	0.2408567	0.2473639	0.2797377	0.2417498	0.2421111	0.2279611	0.2628234	0.2385932	0.2412032	0.2659036	0.2538673	0.2621501	0.2615325	0.2662038	0.2566388	0.233052	0.2606681	0.3014	0.2856349	0.2418912	0.2661802	0.2621791	0.2766676	0.2452211	0.2706424	0.2547388	0.2584215	0.2595547	0.2744769	0.2231448	0.1875207	0.219805	0.1687264	0.2621022	0.1112424	0.2519174	0.2101227	0.2243951	0.2575489	0.2478342	0.1094205	0.2137216	0.1972922	0.2006826	0.2026571	0.1943453	0.2040909	0.2567218	0.2554383	0.2317912	0.2312207	0.2518056	0.2887012	0.256499	0.2583418	0.2638406	0.2363443	0.2503157	0.2583511	0.2765182	0.257227	0.2636005	0.2595863	0.2888457	0.2704275	0.2760193	0.2674569	0.2557929	0.267333	0.2422349	0.2509833	0.2588667	0.240876	0.2753378	0.1765855	0.249443	0.3216558	0.170008	0.2955394	0.2480665	0.2217463	0.2862834	0.2441437	0.3083039	0.2609524	0.2611943	0.2751605	0.2785473	0.2561391	0.2912634	0.2305733	0.2776161	0.2711762	0.2865107	0.273531	0.2957086	0.2640526	0.2832266	0.1808051	0.2681431	0.263054	0.3057485	0.2424943	0.2249765	0.2605148	0.2753966	0.2754539	0.2546939	0.2214185	0.2524717	0.2356635	0.230469	0.2372931	0.2557392	0.2357785	0.2749525	0.280376	0.2627101	0.1650301	0.2070752	0.2355164	0.2148581	0.2809264	0.2872727	0.2429358	0.256167	0.2561954	0.2376727	0.265999	0.2705655	0.2677156	0.2752594	0.2698373	0.2637586	0.2356764	0.2887835	0.2779894	0.3523962	0.2304759	0.3268755	0.3270086	0.2747993	0.2924653	0.3098982	0.2991458	0.2994781	0.3518948	0.2716514	0.274893	0.2814993	0.3257601	0.2859717	0.2850783	0.2758738	0.2877817	0.2760146	0.2616768	0.3108995	0.2824565	0.3093747	0.285619	0.275854	0.2505108	0.2741483	0.2673888	0.262918	0.3264186	0.2713202	0.2399255	0.2671928	0.3272361	0.2863232	0.2834114	0.2876781
1109		0.4041625	0.4021839	0.4083225	0.4061975	0.3960998	0.3795598	0.3979479	0.3964557	0.4164581	0.4035765	0.3891752	0.3890308	0.3768093	0.385968	0.3886446	0.3778028	0.4162876	0.3907852	0.4078426	0.4141075	0.3914294	0.3825087	0.4076415	0.3887699	0.4053082	0.4003055	0.393988	0.4091684	0.3949062	0.4057959	0.4130902	0.4040859	0.326862	0.3066021	0.3157199	0.3184133	0.2940057	0.2985811	0.3017575	0.305371	0.2782285	0.3000413	0.311322	0.3014874	0.2901499	0.2944694	0.341372	0.2686737	0.351177	0.2803513	0.2684817	0.3106903	0.3105702	0.3159831	0.3126899	0.2920142	0.292346	0.3398145	0.3240365	0.3327422	0.3161299	0.2522354	0.3195226	0.3097455	0.2764112	0.2870196	0.2616841	0.2600703	0.3141905	0.2477968	0.3341709	0.3156185	0.2648289	0.2658793	0.25638	0.225242	0.2606986	0.2595189	0.2572291	0.2933838	0.27374	0.2605988	0.2854589	0.2731614	0.2824142	0.2748108	0.2706524	0.2647664	0.2832562	0.271511	0.2882638	0.2909976	0.2897228	0.3070639	0.3082192	0.302958	0.2918743	0.3209643	0.2884666	0.2961471	0.3069632	0.3251967	0.2895314	0.3072274	0.2973498	0.3108776	0.3420902	0.2986832	0.3134147	0.3034266	0.3295898	0.3339989	0.2681236	0.3437185	0.2981619	0.300089	0.3421216	0.3105324	0.3243065	0.2177549	0.3339399	0.3451124	0.3143618	0.3064767	0.3190481	0.3214507	0.3148999	0.2806351	0.3023006	0.3013625	0.3102912	0.3143118	0.3131431	0.2937903	0.3221462	0.3036161	0.3168088	0.3137211	0.1723779	0.2884466	0.3170726	0.3182903	0.3131345	0.3205287	0.3201869	0.3112581	0.3076171	0.302626	0.3094402	0.3128455	0.3184156	0.3294612	0.305814	0.3158377	0.2834756	0.2884675	0.3080304	0.2931131	0.2918651	0.2938154	0.3128664	0.3056053	0.3004358	0.2984064	0.3077179	0.3339909	0.334868	0.3123984	0.3172657	0.3161199	0.3343964	0.3140982	0.3292437	0.3115462	0.3899134	0.3407942	0.3395021	0.3416725	0.3368346	0.3445742	0.3071112	0.3510599	0.3467177	0.3271819	0.3603926	0.3530558	0.367945	0.363749	0.348869	0.3273036	0.3095368	0.3220533	0.31718	0.2916269	0.2957618	0.3072933	0.3076042	0.2993544	0.3186259	0.2877584	0.2954357	0.329	0.3010992	0.3062304	0.3006435	0.3341124	0.2831247	0.2674041	0.2882751
1110		0.4341181	0.4218906	0.4425088	0.4411232	0.4199057	0.425633	0.4677001	0.4564768	0.4392638	0.4432856	0.4398603	0.4396321	0.4449952	0.4183215	0.4109372	0.4047057	0.4407787	0.4324719	0.4147852	0.4362482	0.4184893	0.4356968	0.4534493	0.449962	0.4449098	0.4262933	0.3547941	0.4512768	0.4503557	0.4202666	0.4337159	0.4586967	0.3300758	0.3392361	0.3360157	0.3260164	0.3175424	0.3437355	0.3334367	0.3287601	0.3132679	0.3419013	0.3381999	0.3393428	0.302699	0.3296501	0.3265764	0.3083766	0.3274562	0.3674074	0.3277364	0.3341386	0.3345493	0.3331251	0.3298289	0.328141	0.3280702	0.3239126	0.3689517	0.336959	0.3066047	0.2403271	0.3322849	0.3381563	0.3202596	0.249941	0.3074634	0.2570994	0.3416514	0.2384392	0.3084467	0.2574168	0.3168115	0.3273268	0.3267488	0.257057	0.2986602	0.2573239	0.2902672	0.3069402	0.2676984	0.2893964	0.3075413	0.3270614	0.2944936	0.2950961	0.3303709	0.3398396	0.3178843	0.3156289	0.3237921	0.3204445	0.334497	0.3503056	0.3408635	0.3412078	0.3477168	0.3264964	0.3422506	0.3491462	0.3151361	0.347133	0.3641157	0.331502	0.3390928	0.3571905	0.3220965	0.3321414	0.327577	0.3078296	0.3473393	0.3267066	0.3086985	0.3461237	0.3347211	0.2984572	0.3267185	0.3577451	0.3139994	0.2013671	0.3305769	0.320003	0.3401043	0.3040282	0.3206705	0.3213447	0.3430886	0.3585311	0.3389016	0.3419108	0.3178764	0.3075697	0.3331673	0.2987655	0.3455579	0.3499002	0.3309287	0.3507063	0.1851567	0.3437368	0.3150045	0.3099097	0.3150615	0.3139085	0.3163416	0.3275125	0.3171487	0.3090265	0.2995211	0.2837094	0.3133029	0.3606441	0.3593476	0.2989253	0.2897778	0.3126438	0.3000251	0.3087093	0.3257999	0.3090333	0.3016377	0.3207901	0.3302983	0.3173046	0.3438262	0.3161651	0.3153064	0.3509984	0.3398885	0.3057741	0.3332774	0.3161052	0.3272867	0.2868281	0.401754	0.3605827	0.3787314	0.3479307	0.3472141	0.3241999	0.3311352	0.3780587	0.3357956	0.4056116	0.3255391	0.3188732	0.3272988	0.3284218	0.3216777	0.3105064	0.3235161	0.3248137	0.3285334	0.2817	0.3063771	0.3231645	0.3189154	0.351323	0.3557509	0.3469988	0.333376	0.4074137	0.3227651	0.3198518	0.3367636	0.3703034	0.3425318	0.3280452	0.3435994
1111		0.3618839	0.3207316	0.3476816	0.3508521	0.3704939	0.3281429	0.3522328	0.3303098	0.3489414	0.3384031	0.3580509	0.3582956	0.3479707	0.3038875	0.3482372	0.3489707	0.3227518	0.3693599	0.3484803	0.3301609	0.3413608	0.358273	0.3162439	0.3460817	0.3362982	0.3267365	0.3031357	0.3299613	0.3285324	0.3360177	0.328168	0.3685131	0.2690432	0.2730532	0.2619699	0.2599735	0.2362596	0.2819068	0.245316	0.2802462	0.2619629	0.2580287	0.2946524	0.2994356	0.2716604	0.2866061	0.2492692	0.2477973	0.2640222	0.2921576	0.2638355	0.2957398	0.2848336	0.2822929	0.2564466	0.2729444	0.2941799	0.2649983	0.294901	0.2765312	0.2804826	0.1936557	0.2525232	0.22926	0.2349915	0.2644221	0.3025633	0.231087	0.298719	0.2212147	0.308699	0.2690947	0.2978191	0.328312	0.2832171	0.2144982	0.2815546	0.2513179	0.2938885	0.2516445	0.2520165	0.2773486	0.2720458	0.2905013	0.2596225	0.2589863	0.288202	0.2819563	0.2711469	0.2777683	0.2853954	0.257426	0.2618205	0.2857962	0.2932501	0.2867195	0.2876953	0.2894068	0.2831398	0.2861611	0.2903608	0.2716862	0.2636925	0.2590447	0.2778537	0.2624866	0.266658	0.2658212	0.2654715	0.2397295	0.3075755	0.2760167	0.2522547	0.2719595	0.2811331	0.2620545	0.2474292	0.2861666	0.2319751	0.1728094	0.2530923	0.2367498	0.2830564	0.2581379	0.2501391	0.2438805	0.2720149	0.3096629	0.2666886	0.2913271	0.2975141	0.243036	0.2732612	0.2523209	0.3076439	0.301643	0.2938035	0.2908831	0.1433257	0.2799915	0.2830346	0.2691996	0.2352209	0.26107	0.2448316	0.2404034	0.2752913	0.2512047	0.2649868	0.2526535	0.2869006	0.2551437	0.2692166	0.249	0.2242656	0.2879466	0.2544361	0.2871713	0.2837238	0.2627278	0.2799571	0.2728665	0.2924019	0.2690217	0.2604302	0.2689376	0.262201	0.2874932	0.2700495	0.2811169	0.283313	0.2850124	0.2778394	0.2758164	0.2948409	0.3300417	0.3092812	0.3225298	0.3077436	0.2646105	0.335133	0.3175329	0.3039088	0.3415653	0.3055613	0.3020202	0.3146288	0.3039777	0.2848904	0.2990238	0.3119165	0.2862997	0.297462	0.3119845	0.2771493	0.2962918	0.2665119	0.3137747	0.3302131	0.3001715	0.3105273	0.3888676	0.2920168	0.3008083	0.3343765	0.3126643	0.2789393	0.3056109	0.3022864
1112		0.2392058	0.2394031	0.2554946	0.2468368	0.2553846	0.2354178	0.269024	0.2523624	0.2622099	0.2684351	0.2628153	0.262906	0.2434212	0.2259558	0.2432679	0.2392579	0.2428465	0.2504553	0.2321737	0.2360515	0.2314553	0.251966	0.2290584	0.2377127	0.2323557	0.2272503	0.2314093	0.2346622	0.2412086	0.2465789	0.2442726	0.2437459	0.1892202	0.1944128	0.1786889	0.1847863	0.1735739	0.1947889	0.1896273	0.1888539	0.1851189	0.1792848	0.2005464	0.192377	0.1845174	0.1843126	0.1788018	0.1760587	0.188039	0.1968823	0.1959234	0.1874706	0.1826888	0.1919506	0.1656778	0.1924015	0.1893158	0.1828726	0.1908121	0.185466	0.1829391	0.1889469	0.1906318	0.1865134	0.1752438	0.176506	0.1910594	0.177025	0.1760505	0.1724938	0.2054443	0.1719644	0.1924357	0.2099589	0.1820727	0.1548761	0.1866719	0.1821408	0.1796247	0.2014713	0.1614079	0.1667724	0.1883347	0.1932453	0.1797323	0.1953435	0.1976254	0.1887768	0.1859429	0.1886883	0.1988143	0.182899	0.180604	0.1988787	0.183002	0.1923788	0.1862069	0.1904461	0.1904364	0.1865119	0.1858743	0.1940333	0.2005183	0.1756495	0.1861872	0.1894931	0.183337	0.180052	0.1867811	0.1875879	0.214289	0.1754328	NaN	0.2376206	0.1882867	0.1951945	0.184442	0.1818758	0.1689299	NaN	0.1995486	0.1957815	0.1935771	0.1671006	0.1760207	0.1925143	0.1869285	0.2010541	0.1795026	0.1862821	0.1849586	0.1799298	0.1882953	0.2136246	0.1959555	0.1962359	0.1843746	0.2007744	0.1853716	0.1941829	0.1811142	0.1757288	0.176881	0.1708021	0.1675705	0.1811527	0.1867177	0.1732046	0.1795959	0.1719261	0.1839624	0.1900363	0.187713	0.1781453	0.1701497	0.1842791	0.1868174	0.1889279	0.1805904	0.1722697	0.1800474	0.186884	0.1916956	0.1862715	0.1792737	0.1812495	0.176834	0.1831237	0.1885646	0.1882197	0.1939557	0.1840777	0.1850436	0.1827029	0.1985094	0.204186	0.2126658	0.1952375	0.2028661	0.1792655	0.189305	0.2102209	0.195734	0.2318536	0.197549	0.19029	0.2041421	0.1929217	0.2002206	0.1866746	0.189366	0.1973058	0.1944199	0.1762603	0.1820287	0.1925617	0.2010099	0.1887907	0.1932769	0.1998238	0.1891527	0.2340848	0.1853679	0.1763024	0.2025898	0.2282876	0.1963972	0.1805905	0.1853135
1113		0.2112943	0.2006534	0.2146989	0.2020874	0.2106562	0.1982508	0.2073655	0.2167479	0.2052097	0.2103367	0.2054794	0.2053845	0.2111938	0.1987051	0.1997707	0.1896484	0.210225	0.2003933	0.203012	0.2019799	0.2161797	0.1912303	0.2042784	0.2169227	0.2057145	0.2080923	0.2056305	0.2278582	0.2055539	0.216055	0.2068345	0.2345434	0.1595485	0.174753	0.1680841	0.1492245	0.1521614	0.1505398	0.1529465	0.1522425	0.1605216	0.1495376	0.1617638	0.1614171	0.1506313	0.1477755	0.1543308	0.1463853	0.1587891	0.1576313	0.1530377	0.1537187	0.1595339	0.1544513	0.1609938	0.1633078	0.1622143	0.1687824	0.1655063	0.164645	0.1616331	0.1881643	0.1402348	0.1631647	0.1616043	0.1563699	0.1729818	0.1474912	0.1712067	0.1559885	0.1727743	0.1498648	0.1783623	0.1783334	0.1531069	0.1360719	0.1660247	0.1480506	0.1576482	0.1730324	0.1549682	0.1528711	0.1645015	0.1675114	0.1556284	0.1730963	0.1638511	0.1609102	0.1585653	0.1550773	0.1702741	0.1595992	0.1590344	0.1685416	0.1621729	0.1667536	0.1622683	0.1678691	0.1677961	0.1672022	0.163348	0.1642621	0.1684759	0.1573352	0.1600314	0.1726507	0.1687951	0.1504298	0.1532428	0.1617888	0.1694904	0.1652451	0.2725196	0.1962474	0.1678033	0.1587357	0.1667237	0.1521337	0.1558243	0.2214338	0.1672884	0.1646447	0.1726868	0.1592844	0.16249	0.1652358	0.1523591	0.1813364	0.1667297	0.1652732	0.1782708	0.1671227	0.1742884	0.1805171	0.1704083	0.162543	0.1522562	0.1703426	0.2545189	0.1531615	0.152116	0.1593974	0.1716735	0.1501631	0.1561791	0.1618102	0.1545902	0.1532101	0.1628056	0.1551328	0.1632838	0.1608693	0.1730275	0.1653225	0.1473322	0.1512144	0.1564144	0.149554	0.1469059	0.152842	0.1572097	0.1520689	0.1690082	0.1575257	0.1524568	0.1607007	0.1799908	0.1638298	0.1575388	0.1588607	0.1676249	0.1674714	0.1635468	0.1576215	0.1926455	0.18241	0.1836124	0.1651224	0.1656362	0.1596117	0.1780022	0.1875013	0.1654745	0.1980452	0.1692832	0.1599571	0.1733071	0.1585929	0.1719985	0.1521167	0.1617635	0.1610166	0.1715597	0.1534733	0.1536838	0.1920322	0.1633365	0.193289	0.174741	0.1700404	0.1680489	0.2133579	0.1575971	0.1621227	0.1613759	0.1706163	0.1657224	0.154827	0.1638191
1114		0.2753635	0.2885688	0.3160881	0.291318	0.2924692	0.258672	0.3329383	0.300602	0.3068773	0.3275554	0.3061047	0.3060143	0.2703484	0.2629954	0.2749035	0.3247724	0.3249621	0.3216952	0.2958364	0.2808045	0.3294254	0.2608289	0.3039823	0.3202144	0.3247149	0.2933571	0.2630228	0.3267283	0.2851835	0.3749656	0.2741021	0.2856631	0.2275265	0.2470785	0.2567278	0.2084884	0.2186783	0.2154456	0.2274328	0.1871987	0.2149597	0.210187	0.2498278	0.2096432	0.2307486	0.2171203	0.2211138	0.2219053	0.220594	0.259457	0.1967034	0.2144872	0.2413341	0.2387046	0.2674775	0.2347386	0.2156734	0.241093	0.2454869	0.2274081	0.2167431	0.232645	0.2317138	0.211165	0.2263254	0.1739913	0.2416937	0.1970144	0.2363778	0.1754822	0.2122044	0.2082747	0.2226576	0.2449079	0.2089629	0.161218	0.2116908	0.1901429	0.1972879	0.1986876	0.1994517	0.187157	0.2187398	0.2146204	0.1976342	0.2155059	0.2107526	0.2352789	0.230541	0.1985958	0.191695	0.1980737	0.2299578	0.2375055	0.2034822	0.235207	0.2147188	0.2216665	0.2226242	0.2021395	0.2255601	0.2358589	0.2636379	0.2286365	0.2181522	0.2141087	0.2152252	0.2011538	0.2016999	0.2235296	0.2703389	0.2190247	NaN	0.2096333	0.2250155	0.2297716	0.2332025	0.1957887	0.2357946	NaN	0.2232747	0.2390952	0.2771192	0.2056894	0.2283267	0.2341978	0.2394552	0.2058865	0.2978346	0.2220328	0.2474719	0.237287	0.2303443	0.2109074	0.2479492	0.214778	0.2148904	0.2425615	0.3746251	0.1956578	0.2011598	0.2196011	0.2677852	0.2078003	0.2920697	0.2320259	0.2058647	0.2251476	0.2119923	0.1954801	0.2178557	0.2109543	0.2232763	0.2448005	0.1903394	0.2458131	0.2217714	0.2037225	0.1810387	0.203249	0.2041404	0.2266294	0.2426779	0.2167643	0.2013815	0.2436885	0.2418698	0.2269697	0.2494924	0.2032962	0.1818814	0.201099	0.2292946	0.2106863	0.2584321	0.2435466	0.2257556	0.2326003	0.2560382	0.2674836	0.20335	0.2238473	0.2095727	0.24389	0.2087974	0.2578655	0.2185017	0.2391257	0.2531472	0.2151366	0.2060218	0.2409422	0.2038804	0.2051786	0.2000751	0.3152451	0.2210946	0.2608213	0.2415509	0.2231533	0.2380722	0.2614971	0.2009998	0.229924	0.2369448	0.2455586	0.2452359	0.244569	0.2535053
1115		0.3281397	0.3274616	0.3376808	0.3307759	0.33419	0.3212771	0.3425804	0.3396277	0.3310379	0.3407065	0.3368292	0.3368281	0.3286839	0.3262241	0.3373823	0.3353444	0.3588699	0.3328589	0.3134359	0.3334175	0.3430528	0.3204335	0.3419149	0.34144	0.3318133	0.336348	0.2868676	0.355382	0.3385668	0.351265	0.3379567	0.3373964	0.2671874	0.2799238	0.2810364	0.2692241	0.2709354	0.2636396	0.2622152	0.2544259	0.2619744	0.2666108	0.2619665	0.2726718	0.250808	0.2632554	0.2529453	0.255303	0.2572645	0.2712942	0.2522732	0.2722376	0.2764503	0.2724782	0.2783746	0.262528	0.2759089	0.2922824	0.2639187	0.2786756	0.2610102	0.2483	0.2521606	0.2600125	0.2679101	0.227273	0.2410359	0.2221195	0.2536173	0.1856155	0.2436088	0.2293531	0.2523922	0.2649311	0.256282	0.1719341	0.2324711	0.2230253	0.2249565	0.2354997	0.2377468	0.2303226	0.2666284	0.2475695	0.2378036	0.2409913	0.2522806	0.2519548	0.2461298	0.2550811	0.2481799	0.2609463	0.2668627	0.2867364	0.273145	0.2700966	0.2707597	0.2688969	0.2747914	0.2773701	0.2646715	0.2641275	0.2714849	0.2694701	0.2621933	0.2845925	0.2584795	0.2681282	0.262149	0.2618179	0.2724889	0.2704693	0.3207608	0.2624483	0.2662262	0.2554696	0.2664718	0.2548877	0.2671103	0.2316672	0.2659729	0.2861575	0.2895439	0.278992	0.2586855	0.2641332	0.2747714	0.2795465	0.276757	0.2752047	0.2815829	0.2581692	0.2773869	0.256505	0.2772368	0.2612283	0.2712996	0.2665984	0.252747	0.2689814	0.2559021	0.2754615	0.2698882	0.2511447	0.2630763	0.2611299	0.25719	0.2550327	0.2675313	0.2456464	0.2559298	0.2802418	0.2755398	0.243396	0.2513426	0.2510419	0.2438238	0.2609369	0.2593411	0.256225	0.2519555	0.2621966	0.2651228	0.272561	0.263974	0.2647277	0.2680026	0.2681454	0.2563677	0.2430155	0.2661257	0.2839381	0.2874992	0.2516704	0.3171088	0.3129081	0.2663182	0.2836343	0.2873949	0.2683703	0.2784667	0.3132512	0.2699922	0.2970947	0.2755293	0.2848775	0.2812487	0.2675571	0.2825973	0.2697637	0.248901	0.2493048	0.2699089	0.2652076	0.244311	0.3166634	0.2529582	0.2738656	0.2738081	0.2566783	0.2714052	0.3259488	0.2462321	0.2530474	0.2787239	0.2759691	0.2683187	0.2494259	0.2556975
