ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1131		25916.53	23581.61	24275.16	24752.23	25700.73	26754.31	21664.85	22841.97	22598.6	21398.39	24196.39	24181.47	26106.92	26822.18	24833.27	26695.11	24377.3	24643.46	26413.22	25932.99	25240.47	22562.77	25383.31	23782.02	23270.54	24878.08	23595.35	25507.81	24922.93	25452.8	24232.62	26201.7	12598.17	12925.57	12235.29	11847.56	12811.33	12935.13	13668.6	12571.66	13690.28	11860.02	12510.32	13080.33	12817.52	12988.59	12848.96	12678.55	12959.54	13435.15	12927.31	11594.39	11908.31	12083.08	12863.1	13417.66	12170.31	12147.47	12228.2	12349.59	12444.56	8160.755	12703.32	12386.17	13441.54	17339.6	14755.66	16415.48	14984.3	16365.22	14839.44	14985.32	16000.71	15009.68	14811.78	16117.8	15155.12	14841.61	15793.82	18099.27	15423.57	15386.05	15108.91	14262.88	15206.18	15850.46	13547.1	13702.93	13372.05	13210.52	13569.66	13577.7	12941.78	12435.75	13301.91	12732.63	13083.76	12971.67	12755.97	12386.74	13136.79	12878.11	12769.01	12849.51	12739.11	13382.27	13491.77	13498.73	12616.33	12594.28	13098.24	12724.11	24290.41	11409.91	12737.48	13551.81	11103.47	12887.81	12701.59	26094.13	11237.44	10645.38	12690.24	13195.26	12739.14	14279.32	13449.05	13161.82	11665.22	13081.21	12959.47	12822.61	12283.82	14723.6	12483.5	12927.31	12665.76	12300.84	26166.32	12930.53	13137.76	12859.14	12821.14	13239.21	13154.66	13283.92	13158.21	13101.56	13034.88	13373.64	13505.67	11797.03	12089.8	11175.72	12955.79	12835.27	12625.74	12325.2	12068.45	13158.61	12439.4	13250.99	12742	13235.85	13332.13	12254.71	12785.81	13438.26	13296.98	12860.74	11385.7	12014.73	11904.55	12265.11	10493.53	10698.43	12124.14	11238.04	11150.27	11878.32	12061.45	10749.26	13156.32	9888.939	12905.35	11407.58	10908.99	11655.4	12617.7	11582.25	11306.71	11079.84	11299.02	11705.67	11428.87	11818.5	11984.27	11826.06	10389.52	11577.35	11537.74	10685.85	12009.06	12380.1	11105.91	11521.08	12131.82	11500.45	11558.32
1132		26257.76	23678.68	25131.48	26608.78	25579.38	27458.19	23332.94	22365.53	23435.15	22314.8	24747.99	24744.14	27348.01	28472.34	25577.07	28011.84	24995.31	25370.41	26759.63	26802.34	26150.59	22649.8	25155.72	25627.57	25202.52	25457.13	24166.48	26546.08	25392.54	25371.53	24858.04	25974.66	12541.49	12307.23	11812.57	12086.08	12185.68	12600.88	13261.74	12117.85	13047.19	12564.25	13669.61	13052.42	13066.03	13055.91	12907.47	12637.5	13322.01	13294.62	13159.4	12518.47	12429.92	12900.49	12949.99	13601.86	13971.9	13079.27	12708.45	13299.89	12957.76	7924.068	12521.17	12477.28	13224.22	18435.85	16182.72	17653.07	17138.09	17726.66	17080.99	16450.32	17527.76	16490.16	16368.72	15360.3	16309.3	15500.98	16783.28	18220.59	16150.87	16960.46	16172.32	15564.55	16087.37	16814.75	14786.31	14314.96	14549.9	13919.93	14598.58	13801.88	12940.09	12772.69	13709.58	12841.86	13287.46	13622.62	12682.47	12538.49	13005.44	12140.47	13012.48	12832.54	12957.96	12973.61	13481.1	12427.46	12366.85	12081.73	13098.49	13177.45	25478.71	11356.92	12540.37	13565.99	11243.77	13027.58	12532.08	26244.6	10834.34	10573.38	12601.29	13138.74	12701.39	13661.1	13290.94	14139.7	11940.33	12991.48	13178.98	12549.41	12096.44	14247.4	13073.22	12485.58	12981.09	13069.63	26392.18	13201.16	13365.42	12841.02	12636.23	13357.4	13127.82	13395.05	13419.91	13037.88	13098.6	12686.21	13424.51	12013.93	12202.49	12261.35	13476.13	13130.75	12581.16	13054.6	12182.83	13076.83	12831.48	13225.78	12466.99	13248.56	13261.75	12368.56	12826.97	13009.16	12965.32	13313.74	11942.29	12723.15	12065.85	12672.59	11545.01	11404.74	12103.48	12866.18	11938.42	12375.32	13046.14	11422.3	12987.23	10640.82	13033.8	12199.6	11939.35	11602.83	12289.6	11866.61	12271.04	11996.5	12411.15	11859.66	11735.25	11904.86	12153.35	12972.87	11337.28	11539.18	11763.51	10246.21	11671.11	11977.62	11398.31	11943.23	12594.86	12121.41	11609.12
1133		23570.94	21741.61	22590.81	22446.18	22628.13	23870.84	21544.12	20285.98	21021.17	18864.9	21593.5	21586.24	23584.01	24542.63	22586.46	24229.3	21436.36	21873.51	23777.94	23102.35	23186.07	19605.87	21904.99	22341.6	21607.99	21848.39	21958.34	22380.21	22351.39	22127.56	21888.05	22491.78	11230.92	11293.67	10726.04	11189.74	11685.3	11119.92	12052.82	10832.05	12597.09	10988.76	11216.24	11337.96	11533.81	11569.85	11530.75	11843.69	11774.65	11269.33	11601.79	10997.62	11095.89	11382.07	11221.63	12310.17	11625.31	11042.65	11085.37	11119	11132.31	7332.612	11315.44	10758.6	11749.23	16218.44	14052.66	14932.51	13614.12	15387.83	14521.92	14373.21	14543.76	14416.75	14101.72	14000.59	14270.06	13649.22	14101.1	15474.08	14369.81	14259.13	14337.13	13488.44	14002.67	14372.15	12395.99	12891.22	13232.91	12559.17	12943.83	12116.25	11227.39	11102.72	11382.7	11268.96	11690.39	11655.99	11287.68	10908.03	11135.91	11353.51	11042.42	11050.01	11610.71	11854.61	11399.6	11421.3	10932.45	11218.54	11312.67	10853.73	21858.2	9900.517	11294.36	11605.53	9961.575	10843.48	10868.68	22357.08	9954.946	9665.361	11041.26	11424.72	10676.33	12170.47	11798.17	12122	10698.68	11165.24	10942.56	11072.58	10608.06	12705.54	11615.97	10611.66	10959.86	11099.1	22541.46	11199.12	11252.7	11142.19	11414.55	11414.4	11200.18	11263.21	11252.88	11636.61	11076	11148.29	11359.99	10214.46	10801.12	10251.2	10750.96	10975.72	11228.04	10546.26	10200.15	10872.47	10857.18	11549.48	10580.24	11581.15	11210.5	11011.81	11042.94	11241.39	11143.25	11749.04	10414.96	10956.79	11346.69	11423.85	10149.16	10183.42	10524.54	10877.61	10334.76	10776.71	10849.93	9844.139	11207.36	8912.739	11333.89	10059.68	10491.12	10415.04	11175.37	10680.21	10178.65	10086.85	10221.58	10517.93	10144.42	11606.17	11894.29	10775.33	10174.59	10154.89	10246.75	9211.621	10625.05	11206.45	9856.374	10401.36	11105.25	10756.45	10436.97
1134		28698.65	25729.98	27662.05	28985.49	28093.14	29856.21	25171.08	26065.31	27005.6	24467.73	27678.21	27681.58	29717.75	30257.71	28184.73	30415.66	26585.47	27904.84	29190.66	28929.73	29703.81	24768.44	27088.16	28697.12	28468.04	27529.81	26527.01	26415.08	28630.3	26626.22	27596.26	28531.67	14112.97	13719.8	13521.72	13736.16	14023.98	13719.93	14479.95	13859.69	14995.29	13591.93	14295.09	13605.08	14422.36	14200.84	15138.35	14617.14	15209.53	14064.1	13809.82	12780.89	14161.84	14510.87	13787.1	14529.06	13541.81	14365.65	13263	14205.2	13739.8	8664.855	14002.68	13227.48	14195.26	17543.74	16955.03	16565.4	16450.31	16855.89	16640.03	15693.61	16700.9	17011.72	16303.8	16266.11	16899.71	15766.92	16363.04	17277.34	16938.53	16728.89	15692.05	14860.69	15461.29	15129.32	14141.75	14217.28	14668.67	14024.1	14769.37	15058.52	14592.94	14045.62	14588.55	14490.14	14160.4	14932.62	14276.17	13906.56	13758.99	14345.72	12475.05	14270.93	15188.37	14644.01	14364.65	14611.17	13853.21	13238.65	13761.41	14176.63	25844.39	12025.18	13857.24	14131.75	12496.94	13991.55	13755.68	26960.12	12156.55	11653.4	13876.34	14172.05	13400.1	14387.43	14412.84	13889.59	13625.37	14076.57	13570.97	13871.87	13444.12	14412.45	13900.95	12804.78	13228.33	12976.57	28777.43	13788.64	14436.1	13545.63	13567.37	14315	13764.82	14011.95	13924.82	13972.8	13630.66	13494.44	14141.87	12649.26	13115.09	12402.3	14217.77	13672.55	14045.56	14103.64	13385.63	13838.4	14227.24	14447.48	13268.22	13533.25	14240.94	13620.37	13502.55	13955.78	14071.75	14427.6	13698.21	14947.33	14288.14	13614.26	13135.18	13568.76	13943.57	13698.72	13117.36	13841.12	14460.62	13395.01	14553.92	12783.78	14970.89	11696.85	13726.89	12731.45	13186.39	13591.5	13751.38	13467.73	14096.37	14202.8	12880.33	13993.92	14175.79	15157.86	13718.03	14335.53	13868.33	12138.26	14417.9	13568.55	13683.3	14202.41	14409.02	14362.07	14035.76
1135		22275.77	22665.45	22457.14	22237.83	22155.55	22115.68	21099.44	21004.23	21018.88	19366.82	21962.09	21961.32	22630.91	22943.21	21578.92	22183.96	20826.84	21280.48	22724	22369.66	22005.54	22102.68	22333.41	22140.46	21489.7	21372.91	19227.15	21653.67	21547.82	22216.21	21172.87	21670.9	9975.675	9853.406	9405.406	9726.638	10213.25	9765.546	10334.18	9607.133	10674	9660.29	9574.598	9725.022	9925.932	9959.969	10041.55	10188.25	10009.07	10063.71	10410.36	9394.492	9672.147	9833.777	9780.335	10316.43	10298.41	9166.28	9295.548	9465.358	8936.355	5912.756	9961.406	8516.236	10005.43	12320.31	11563.18	12232.93	11007.67	12305.07	11489.05	11138.59	11850.35	11887.45	11711.64	11797.26	11962.92	11812.33	12349.42	13374.71	12595.59	12115.86	11018.97	10983.91	11098.91	11218.98	11350.99	11948.13	11249.88	11107.29	10732.81	10992.42	10567.45	10972.71	10559.23	10711.57	10610.42	10958.33	10528.23	10140.45	10557.77	11482.53	10715.5	10592.91	10959.19	11144.01	10412.4	10776.54	10242.07	11705	10730.08	9372.36	18900.94	8278.008	10004.23	10383.62	8564.383	10041.61	9435.781	20031.91	9585.059	8721.427	10114.69	10129.47	8611.696	11164.54	10546.48	11053.92	9609.419	9782.087	10049.43	10164.38	10131.21	11607.25	10527.88	10157.09	9624.664	9931.303	20116.6	10588.96	10534.63	9716.444	9567.908	10214.89	9601.238	9622.787	9693.695	9916.798	8966.408	9091.464	9794.933	9577.361	10174.47	8219.728	9596.257	9599.527	9930.801	9204.538	8804.93	9356.954	9470.047	10226.05	9328.086	10656.82	9986.876	9531.072	8756.282	10489.34	10471.03	8858.61	9130.562	9968.898	10192.18	9829.787	9006.37	9527.067	9692.311	9632.023	9414.365	9590.934	9736.366	8614.889	9803.291	8121.41	9616.134	9323.103	8943.174	8767.033	9465.501	8895.231	8927.55	9136.907	8945.261	8739.904	9092.783	9576.298	10302.48	9858.863	8985.129	9115.159	8980.544	8209.6	9526.306	9652.753	8867.42	9780.511	9205.652	9549.78	9242.937
1136		23374.27	22973.31	24320.05	24274.71	23966.51	24008.89	20347.92	23943.1	23057.76	21735.58	24511.17	24551.55	24817.34	24820.75	23554.92	24558.75	22947.16	23009.73	25595.33	25080.02	23845.17	21833.52	25383.84	24435.91	24074.74	22675.29	22309.34	20398.29	24364.01	24857.78	23465.74	24603.75	10022.77	10293.01	9478.203	9405.781	10511.09	9619.479	10265.21	9833.792	9753.574	10015.43	9838.6	10282.9	9831.571	9941.508	10029.86	10057.33	9942.945	9722.255	9655.84	9916.425	9820.202	9887.287	9787.766	9959.335	10235.48	9233.845	9740.438	9640.871	8817.946	5568.878	10159.51	9141.934	9876.012	12671.08	12290.8	13185.52	10160.12	12643.46	11837.65	11415.34	12252.56	13197.18	11955.74	10796.35	12456.08	11391.29	12549.17	12593.96	13433.91	13003.19	9852.37	9339.773	10994.35	10769.08	9877.956	10574.27	11573.37	11439.96	10840.26	11025.08	11107.08	11246.25	10465.35	11238.77	10890.54	11356.72	10944.36	10494.33	10793.48	12129.55	10201.83	11158.95	10832.92	11771.64	11334.46	11066.98	10490.41	11491.04	10662.6	9603.456	19501.63	9423.934	10425.8	10213.52	9061.012	10138.18	10529.57	21615.56	9890.208	9436.037	9800.798	10618.51	9799.96	11522.87	10943.15	11068.17	8969.728	10196.48	9719.979	10549	10312.65	10841.56	10908.43	9853.354	9610.396	10301.98	21678.43	10873.66	10766.97	10708.22	10143.87	10558.38	10477.26	10476.12	9950.78	10218.98	9445.92	9753.535	10199.92	9473.912	10613.27	9247.265	9201.491	9830.738	10071.69	9424.133	8465.568	8728.752	9412.53	9389.3	9742.683	11041.63	9945.434	10134.98	9875.516	10812.03	10665.53	8101.015	8965.117	9446.7	10213.67	9687.94	8032.667	8422.301	8471.085	8591.006	8538.745	9112.91	9026.954	8710.499	9265.695	6835.761	9853.896	9654.03	9183.602	8368.408	9747.188	9719.165	7850.154	7962.92	8611.739	9140.013	9445.551	9356.471	9413.885	9840.907	8984.049	9428.486	8919.887	8177.433	9139.328	10014.82	9146.146	8014.793	9511.309	9080.392	9566.689
1137		20523.93	20954.68	20726.36	21041.89	20697.16	22082.68	18900.79	18953.81	19102.1	18063.33	20493	20491.47	21895.46	22253.05	20833.82	21738.54	19417.17	20151	21623.99	21092.46	21237.7	20349.21	21019.14	20997.61	19816.24	20919.44	17683.19	21084.55	20117.24	21903.07	20151.77	20959.92	10536.51	10314.57	9676.145	9985.837	10337.45	10054.88	10859.6	10026.83	11178.83	10005.65	10014.25	10202.18	10066.65	10042.21	10204.11	10790.11	10015.66	10663.77	11074.63	9582.131	9652.944	9991.737	9910.932	10888.1	10601.26	9505.753	9790.393	9741.717	9090.946	5517.58	10419.08	9146.512	10665.9	12851.38	11940.59	13009.89	11415.73	13200	11891.58	11323.99	12006.12	11699.85	11944.04	12722.22	12028.47	12134.12	12628.65	13546.42	12642.62	12579.53	11653.17	11251.43	11500.45	11765.84	11413.49	11518.69	11092.85	11025.07	10900.22	10865.38	10356.51	10493.07	10392.65	10538.7	10250.68	10489.65	10257.12	9988.42	10122.94	11098.14	10694.61	10087.86	10706.92	11169.81	9911.488	10658.78	9825.269	10914.98	10837.34	8916.665	18245.69	8321.738	9702.345	9973.231	8794.654	10019.03	9075.119	19617.25	9344.145	8650.619	9946.7	9756.621	8332.697	11005.89	10166.91	11179.6	9577.396	9455.864	9747.425	9845.229	10005.39	11411.2	10387.06	9980.72	9323.344	9760.345	19177.29	10495.86	10303.87	9418.286	9509.561	10138.15	9360.706	9580.688	9655.488	9897.442	8820.698	8669.97	9658.794	9405.154	9737.321	8204.152	9400.889	9455.631	9420.443	8491.079	8501.014	9172.604	9065.324	10116.25	8960.105	10405.84	9723.179	9293.9	8482.144	10091.55	10320.88	9353.144	8560.991	9411.792	9339.69	8908.858	8884.975	8396.397	8664.355	9503.646	9124.854	9204.735	9207.564	8063.405	9264.531	7693.708	9582.967	8349.917	8348.865	8254.003	9246.049	7859.663	8300.054	8820.549	8632.044	8286.135	8298.269	9229.355	10157.65	9090.134	7997.572	8576.884	8505.16	7896.171	9141.517	8787.293	8059.752	9478.134	8619.1	8938.846	8810.243
1138		22985.12	22517.58	22688.68	23198.46	22481.59	23097.65	21429.76	20903.49	20907.09	19396.16	22485.27	22491.85	23761.57	24395.58	22919.94	23457	21870.26	22157.97	23668.91	23316.8	23411.79	21584.66	23286.48	23160.51	22280.33	22638.19	21683.43	22867.59	22375.53	22825.31	22442.21	22433.49	11258.45	10983.63	10401.54	11174.37	11428.85	10934.01	12327.6	10905.27	12193.84	10984.15	11036.77	10825.84	10988.43	11081.9	11188.78	12092.35	11138.66	11308.29	11874.58	11083.91	10983.83	11030.16	10784.25	12401.65	12296.22	10752.28	10640.98	11035.73	10186.33	6519.222	11104.13	10157.81	11242.25	13792.38	12265.51	13939.99	11751.57	13257.94	12338.23	12016.92	12929.23	12493.03	12097.99	12556.73	12633.92	12573.63	12636.4	14651.51	12498.15	12785.52	12414.5	11953.28	12293.38	12481.28	11702.34	12440.01	12004.86	11747.7	11632.35	12113.95	11234.43	11457.24	11111.35	11623.31	11460.39	11906.95	11586.94	10751.85	10941.21	12108.47	11195.08	11362.4	12027.59	12286.47	11149.26	11550.43	11015.49	11720.83	11066.23	10186.7	20603.97	8743.931	10362.91	10995.24	9089.477	10636.83	10041.36	22035.35	10325.04	9258.176	10553.24	10817.37	9445.486	11616.47	11394.46	12418.17	9730.901	10582.72	10686.37	10459.87	10543.67	12365.36	10918.05	10262.9	10638.29	10872.88	21834.74	10848.23	11181.92	10349.04	10712.98	11252.79	10347.62	10511.96	10331.34	10540.22	9796.025	9680.682	10277.45	9952.172	10742.9	9365.286	10059.59	10157.69	10545.68	9688.041	9427.71	10132.95	10272.6	10823.67	9694.895	11700.72	10676.3	9632.286	9476.431	11209.84	11214.96	10673.64	10313.13	10521.86	11112.11	10085.08	10307.36	10212.45	10095.79	10307.18	9665.044	10116.41	9963.589	9776.999	10839.88	8309.362	10630.05	9771.47	9457.408	8918.219	9914.379	9245.516	8865.276	9312.011	9463.42	9680.873	8792.093	9877.705	10901.27	9901.12	9139.111	9624.125	9232.621	8787.966	9461.37	9897.815	9199.331	10074.87	10304.83	9786.728	9636.139
1139		23954.46	23521.12	23562.93	22393.85	24393.14	24609.21	21444.8	22279.37	21526.29	19827.07	22255.33	22262.99	24168.48	25082.52	23790.78	25149.28	23102.5	24125.95	25553.84	25191.34	24339.97	22535.27	24904.32	23178.89	22388.9	23415.37	25812.09	24076.67	23589.82	24265.97	23026.03	24410.12	11428.48	11278.33	10746.33	11737.88	11277.6	11570.56	12086.82	11096.17	11990.29	11322.62	11925.04	11865.06	12091.29	11538.62	11818.07	11575.52	11989.7	11953.78	11432.08	11199.03	11659.55	11900.09	11829.4	12616.21	12250.43	11610.4	11648.23	11667.6	11730.7	7485.11	11520.44	10390.79	11515.48	13116.27	13343.74	13528.63	12969.97	13502.17	12328.75	12413.83	12698.88	13596.08	13064.21	14389.8	13232.61	14488.31	12894.42	14691.34	14596.77	13363.22	11826	11726.36	11742.53	11803.92	11082.94	12102.76	11468.88	11138.24	11272.1	11709.38	11030.01	11026.41	12435.39	11332.28	11504.96	11996.57	11900.18	11623.44	12518.03	11593.85	11165.03	11086.23	11980.71	12131.35	11779.57	11377.38	10981.3	12360.71	11339.19	12245.53	23503.91	10002.75	11452.73	11508.82	10545.33	11479.52	11366.97	24433.81	10711.48	10454.28	11076.53	12682.56	11680.95	11858.44	11834.83	11552.03	10568.94	11594.63	11986.49	12130.97	11407.53	12680.29	11905.43	11612.83	12142.5	10990.93	24576.3	11097.42	12205.76	12398.99	11497.3	12134.16	11955.54	11212.92	11199.3	11775.77	12108.24	11963.99	11771.36	10634.38	11075.39	10297.72	11032.52	11716.41	11883.8	11518.46	10721.62	11288.32	11450.63	11858.15	11198.05	11643.01	11478.46	11025.04	11699.67	11695.16	11554.29	11623.7	10659.2	11535.62	11856.79	11427.91	9666.728	10518.45	10077.62	11097.06	10573.5	10714.18	11214.94	9031.946	11412.1	8718.947	11084.81	11560.19	10379.48	10246.15	10881.81	10983.25	10253.73	10157.54	10239.56	11211.09	10230.81	11181.25	11923.8	11062.37	10357.45	10887.47	10297.89	8748.588	10938.5	11023.77	10750.86	10972.77	11249.39	10768.86	10589.57
1140		23953.51	24667.73	23601.37	23383.6	23766.07	23348.44	21791.75	22182.18	22726.34	20777.86	23515.32	23512.58	23998.02	24999.64	22448.56	24998.07	21131.69	22367.63	24418.94	23732.88	23850.58	22175.73	24555.25	23537.02	23226.09	23159.54	22182.54	23377.12	22376.38	24452.68	23024.8	23880.71	11714.77	11539.62	10281.96	11483	11944.48	11006.15	12442.47	11040.79	12538.75	11256.27	11475.16	11485.49	11182.45	11226.68	11840.27	11910.13	11834.7	12208.6	12155.05	11308.69	11305.74	11573.08	11134.57	12402.77	12210.88	11270.19	10872.2	11376.15	11092.39	7100.006	11924.15	10113.9	11326.44	13196.5	12576.99	14062.6	11880.56	14161.84	12262.33	11964.03	12414.8	12969.54	12109.67	12744.89	12531.76	12946.59	12869.91	14140.45	13564.13	13391.71	11675.83	11996.71	12545.34	12263.47	12295.04	12518.55	12340.45	12184.02	12176.82	12270.58	11804.15	11267.02	11535.94	11829.97	11557.64	12236.34	11864.15	11322.65	11422.03	12414.88	11376.26	11834.66	11999.83	12546.56	11622.51	11754.77	11378.21	12813.94	12066.84	10609.38	21572.75	8781.256	11143.56	11661.36	9538.271	11689.11	9857.725	22521.35	10122.13	9172.718	11248.99	11470.96	9290.223	12165.25	11744.27	11936.69	10329.45	11289.07	11365.34	11598.73	11437.35	12684.94	11554.41	11167.39	11142.37	11241.61	22258.96	11299.73	11634.68	10884.81	10551.01	11524.56	10749.25	10880.31	11059.05	11123.28	10513.26	10101.05	10774.46	10157	10447.76	8924.062	10869.71	10601.12	10937.67	10305.02	9724.657	10487.79	10938.46	11196.87	9927.132	12186.96	11091.65	10238.4	9869.55	11439.84	11823.58	11003.73	10526.26	11083.19	10891.43	10737.33	8821.154	9569.49	9573.638	9946.378	10231.78	10589.67	10643.8	9442.092	11470.99	8164.131	11049.3	10031.02	9640.903	9289.316	10226.75	9872.171	9772.376	10131.82	10047.8	10373.79	9230.28	9946.769	11108.14	10887.12	10136.91	9879.737	9467.631	9774.631	10905.38	10909.51	9539.155	10453.83	10772.75	9908.762	9090.878
1141		23133.71	24301.23	23351.1	22259.81	22890.65	21709.05	21722.36	23468.15	22116.46	20544.33	22981.24	22973.59	23737.12	23270.51	20664	23468.84	19088	21362.15	22613.09	22222.78	20538.15	21760.91	24047.4	23213.38	22313.32	22294.84	20567.34	20845.24	20245.84	23907.84	22163.26	22827.31	10318.61	9846.508	8417.575	10094.33	9963.618	9664.234	10166.14	9888.843	10646.96	9650.485	10108.53	10125.61	9318.755	9063.872	10165.14	9432.706	10093.03	10794.37	10460.72	9827.516	9797.52	10043.42	8927.252	9434.443	10381.83	9560.73	7904.65	9777.637	9368.582	5884.972	9186.384	7719.524	8443.748	9095.233	10667.45	12003.1	8161.551	12485.48	10114.25	10166.83	9712.328	10831.25	10034.86	10252.68	10181.97	11967.24	10978.65	11209.2	11487.34	11637.04	9054.159	9143.078	10425.17	10117.42	10465.81	10200.42	10057.04	10845.89	11133.26	11216.76	10891.84	10032.01	10606.67	10798.99	10490.38	11084.08	10781.54	10068.79	10687.16	12027.77	9983.527	10866.16	11072.68	11704.52	10644.38	10430.61	10372.23	11836.58	11666.13	9179.892	20127.96	8206.994	9803.009	11184.36	8568.154	10122.11	8287.183	20150.57	8621.817	8268.674	10469.26	10231.37	7767.903	10475.5	10739.24	10408.54	8822.584	10032.04	9938.062	9773.288	10119.82	11009.68	10940.68	9699.665	9531.91	10569.48	20678.99	10128.58	10371.57	9230.133	8822.23	9282.433	9612.241	9020.07	9838.914	9494.4	8571.937	8185.073	9303.952	8720.482	9164.443	7282.437	9600.358	9908.791	10064.48	8888.73	8193.646	8896.613	9710.555	10018.44	8835.818	10759.51	9436.4	8783.826	8165.09	10062.28	10533.7	7999.521	9527.632	9905.392	9682.786	9610.14	7348.367	8999.046	8475.423	8610.204	9341.276	10073.29	9635.055	7729.938	10179.53	6985.193	10028.86	9149.355	9009.979	7863.137	8771.401	8917.463	8941.235	9021.08	9315.932	8857.327	8652.709	8037.997	9654.806	9897.528	9269.726	8934.404	8484.604	8333.851	10281.42	9556.752	8946.331	9053.684	9370.169	8456.436	8994.822
1142		23362.05	22574.53	22880.77	23334.92	23255.01	24436.15	21013.42	20960.21	21632	19589.94	22144.66	22143.68	23814.35	25492.5	23380.99	24481.29	22699.79	22338.01	24489.33	23965.09	24642.95	20815.44	23283.36	22573.85	22062.34	23164.25	21720.65	24068.28	23033.98	23451.84	22305.54	23617.41	11766.48	11780.04	11225.42	11463.92	12891.36	11731.4	13547.22	11470.79	13350.67	11204.23	11544.73	11664.89	11831.8	11628.43	11910	12715.37	11963.83	12062.21	12831.05	10932.74	11175.75	11344.99	11510.29	13338.95	12459.34	11323.29	11404.83	11311.05	11518.85	7523.741	11974.72	11632.44	12444.12	14938.18	13916.25	15013.57	13469.56	14836.97	13545.73	13079.36	14011.11	13930.89	13811.95	14474.67	14067.7	14033.75	14397.6	15661.3	14887.2	14282.02	13213.57	12828.04	13004.11	13527.37	12284.84	12559.22	12498.66	11880.16	12252.85	13714.08	11602.56	11319.37	12057.02	11481.15	11674.1	11664.9	11894.13	11166.9	11875.57	11742.64	11741.22	11533.61	11843.69	12337.25	12084.76	12016.32	11375.27	11833.2	12187.76	11555.52	22781.77	10167.87	11280.39	12045.72	10697.18	11525.02	11409.06	23368.68	10559.05	10413.83	11355.27	11963.66	11169.11	12635.45	12336.81	12986.09	10839.21	11783.98	12001.53	11689.32	11334.53	13799.11	11671.42	11091.72	11508.29	11208.72	23734.32	11942.08	11887.86	11504.82	11910.87	12185.83	11904.14	11901.4	11729.9	12370.96	11683.37	11668.58	12155.08	10856.16	11175.69	10407.05	11510.99	11609.15	11880.31	11227.36	10895.21	11821.73	11449.92	11953.55	11221.82	13002.7	12059.58	10998.46	11363.71	12063.68	12152.99	11747.83	10543.41	10827.02	11689.48	11393.34	10341.43	10058.29	10648.83	10552.29	10282.99	10762.05	10744.44	9866.202	11618.49	8889.379	11336.2	10311.41	10153.78	10355.12	11589.34	10394.26	10410.93	10399.23	10399.54	11426.61	10316.89	11939.87	12628.09	10808.71	9999.728	10223.67	10123.18	9090.988	10798.09	11563.9	9870.197	10746.03	11428.58	11009.15	10133.77
