ROI	structure	N57437	N57442	N57446	N57447	N57449	N57451	N57496	N57498	N57500	N57502	N57504	N57513	N57515	N57518	N57520	N57522	N57546	N57548	N57550	N57552	N57554	N57559	N57580	N57582	N57584	N57587	N57590	N57692	N57694	N57700	N57702	N57709	N58302	N58303	N58305	N58309	N58310	N58344	N58346	N58350	N58355	N58359	N58361	N58394	N58396	N58398	N58400	N58402	N58404	N58406	N58408	N58477	N58500	N58510	N58512	N58514	N58516	N58604	N58606	N58608	N58611	N58613	N58706	N58708	N58712	N58214	N58215	N58216	N58217	N58218	N58219	N58221	N58222	N58223	N58224	N58225	N58226	N58228	N58229	N58230	N58231	N58232	N58633	N58634	N58635	N58636	N58649	N58650	N58651	N58653	N58654	N58714	N58740	N58734	N58792	N58784	N58790	N58779	N58749	N58788	N58794	N58733	N58655	N58735	N58780	N58747	N58751	N58745	N58742	N58732	N58935	N59003	N58819	N58909	N58919	N58889	N59010	N58859	N58917	N58815	N58997	N58999	N58881	N58853	N58995	N58877	N58883	N58885	N58906	N58821	N58855	N58861	N58857	N58851	N58887	N58879	N58829	N58913	N58831	N58941	N58813	N58952	N59022	N59026	N59033	N59035	N59039	N59041	N59065	N59066	N59072	N59076	N59078	N59080	N59097	N59099	N59109	N59116	N59118	N59120	N58612	N59136	N59140	N58946	N59141	N58915	N59005	N58954	N58948	N58610	N60103	N60062	N60101	N60056	N60088	N60064	N60070	N60093	N60097	N60095	N60068	N60072	N60058	N60092	N60060	N60188	N60190	N60192	N60194	N60198	N60219	N60221	N60223	N60225	N60229	N60231	N60167	N60133	N60200	N60131	N60139	N60163	N60159	N60157	N60127	N60161	N60169	N60137	N60129
1124		0.2138696	0.1737484	0.205975	0.2101784	0.2049132	0.2149032	0.2105003	0.1982938	0.2069985	0.2018982	0.1950195	0.1949068	0.225304	0.2137287	0.2215743	0.2051368	0.2042491	0.2015889	0.1924706	0.1989513	0.1975185	0.1868625	0.1727022	0.2038482	0.1932115	0.1926591	0.1630314	0.1784755	0.2013126	0.175822	0.1987481	0.1981222	0.2569766	0.2444708	0.2594073	0.2736469	0.278099	0.2676325	0.2684189	0.2823178	0.2738849	0.2779935	0.2824408	0.2808971	0.2822326	0.2815708	0.279434	0.2859586	0.2661224	0.2816001	0.2730187	0.250482	0.2435578	0.2383835	0.2229301	0.2394992	0.2522729	0.2493328	0.253413	0.2534438	0.228386	0.2218277	0.2566937	0.2600479	0.245169	0.2338519	0.2899015	0.229164	0.2774404	0.2252683	0.2746738	0.2870052	0.2772556	0.2755255	0.2731049	0.2832699	0.2837992	0.2739268	0.2535125	0.2096971	0.2605938	0.2652143	0.2373948	0.2428496	0.2450999	0.2433171	0.2222837	0.2330898	0.2240908	0.2430081	0.2338552	0.2441998	0.2588975	0.2583361	0.2646695	0.2755255	0.2799974	0.2738569	0.2611425	0.2761703	0.2556196	0.2626732	0.2430566	0.2549266	0.2735272	0.2555424	0.2585594	0.2517998	0.2610539	0.2266517	0.2339238	0.2374401	0.312841	0.2591118	0.2695042	0.2159077	0.229279	0.2567721	0.2606737	0.3261673	0.2091663	0.2044562	0.2348529	0.2545321	0.2364096	0.2272314	0.235486	0.2726884	0.2658482	0.251792	0.2561423	0.2419872	0.2420393	0.2238024	0.2456008	0.2415428	0.2459757	0.2661666	0.3075938	0.2341488	0.2471264	0.2300083	0.2507478	0.2460427	0.2476434	0.2593894	0.2564533	0.2316321	0.2447874	0.2297185	0.241614	0.2443241	0.2366369	0.2225332	0.2358336	0.2322361	0.2321137	0.2350767	0.223608	0.2386179	0.228521	0.2400249	0.2289616	0.235538	0.2464837	0.2605444	0.2380163	0.2279947	0.2386932	0.2181995	0.1816558	0.1617976	0.1844583	0.2092201	0.191386	0.1603998	0.1922906	0.1888426	0.1703712	0.1757877	0.172902	0.18157	0.1849116	0.1869832	0.189311	0.1535387	0.1601318	0.1504105	0.1669872	0.1610891	0.1596953	0.1627705	0.1657574	0.1624696	0.1445797	0.1545586	0.230791	0.2551839	0.1994445	0.2492944	0.2277409	0.1823324	0.218373	0.1956336	0.23771	0.211094	0.2444706	0.220205	0.2478087
1125		0.2465968	0.2000683	0.2294945	0.2534375	0.2250565	0.2533059	0.2805028	0.2173345	0.2392276	0.2352962	0.2410464	0.2413281	0.2535363	0.2361377	0.2466432	0.2384063	0.2359779	0.2374819	0.2106109	0.2234118	0.2538412	0.2136399	0.1927138	0.2704851	0.2388706	0.2287288	0.1883123	0.2095715	0.2483004	0.2059071	0.2614583	0.2330591	0.2890991	0.2878475	0.2801299	0.3044481	0.2991005	0.2985125	0.2853542	0.3114153	0.2927264	0.3190991	0.3143041	0.3118184	0.2881439	0.3189204	0.3744057	0.3275349	0.3257666	0.3135494	0.2750762	0.3167441	0.2848636	0.26784	0.2287572	0.2612888	0.3210293	0.2695827	0.2729625	0.267442	0.2474941	0.2491623	0.2830659	0.2763511	0.267345	0.2761611	0.3169798	0.2380355	0.2864282	0.2281027	0.2988226	0.2969275	0.2968313	0.2934682	0.2931084	0.2368787	0.301928	0.2869083	0.2460501	0.2329951	0.2671292	0.25733	0.2650036	0.2643235	0.2669266	0.2632154	0.2545421	0.2677681	0.2498351	0.2784268	0.2554617	0.2709098	0.2762492	0.2879615	0.3127314	0.3125333	0.3194044	0.3659256	0.2811004	0.3134972	0.2532683	0.2766896	0.2459317	0.2765635	0.2978432	0.256146	0.2747778	0.2815627	0.3133049	0.2469125	0.2403251	0.236399	0.3077156	0.274573	0.2974144	0.2329119	0.2439694	0.2690132	0.2534055	0.328714	0.2126994	0.226062	0.2535203	0.266507	0.2499578	0.2268107	0.245585	0.2909439	0.3009561	0.2496823	0.2540884	0.2482639	0.2617177	0.2193803	0.2940074	0.2706539	0.2550686	0.3016683	0.2928586	0.2489086	0.2523017	0.2443803	0.2557566	0.2689061	0.2509709	0.2872517	0.2441699	0.2547906	0.2376014	0.2209263	0.2367597	0.2515401	0.2500263	0.2474595	0.2414436	0.2381212	0.2266953	0.2823913	0.2505528	0.2280411	0.2523203	0.2564199	0.2255921	0.2455209	0.2591025	0.2699236	0.233194	0.2371302	0.2419659	0.2458412	0.2053691	0.2064683	0.2263637	0.23056	0.2357352	0.2091828	0.202807	0.2312494	0.1923997	0.1873073	0.2020103	0.2163144	0.1828578	0.2201627	0.2082755	0.1902586	0.1750273	0.1647947	0.2015848	0.1962972	0.1943854	0.2132046	0.2064255	0.1876015	0.1733468	0.1644914	0.2590667	0.3010246	0.2533181	0.3171787	0.2906384	0.2196851	0.2911447	0.2097728	0.3142589	0.2726885	0.2866016	0.333373	0.3094771
1126		0.2374692	0.1743028	0.2123771	0.2341748	0.2243752	0.2442157	0.2382293	0.2134891	0.2351544	0.231726	0.2305434	0.2305053	0.2419507	0.2370177	0.2352857	0.2300676	0.2267465	0.2246087	0.2091536	0.2366561	0.2371663	0.1978125	0.185496	0.2296125	0.2327181	0.22219	0.1655079	0.1942395	0.2226104	0.1955345	0.2204887	0.2228326	0.2742155	0.2578033	0.271493	0.2902204	0.2859466	0.2715807	0.2881105	0.3219707	0.2976395	0.2992261	0.3119729	0.2861806	0.2973681	0.3076823	0.295968	0.3195058	0.2817325	0.322761	0.2845872	0.2822064	0.2770052	0.2673147	0.2310055	0.2990151	0.268316	0.2688694	0.2815547	0.2555587	0.2391549	0.2535512	0.2765983	0.2671874	0.2303576	0.2146315	0.3063057	0.2249116	0.3103477	0.2422729	0.3134755	0.3157514	0.2941399	0.2944679	0.2745203	0.3191244	0.3105476	0.295478	0.2605717	0.1911498	0.2736376	0.2738141	0.2644522	0.2768382	0.2657894	0.2371223	0.2624674	0.2716211	0.2665999	0.2897596	0.2725994	0.2365408	0.2616124	0.2755469	0.2880234	0.2886294	0.291414	0.2899392	0.2800502	0.2959612	0.2642824	0.2702004	0.2537012	0.2712083	0.2808383	0.2711215	0.2820542	0.2731543	0.2753237	0.2190678	0.2254331	0.2464744	0.2558585	0.2580043	0.2929669	0.1884334	0.2535097	0.2633266	0.266507	0.4262724	0.1939276	0.2160975	0.2593775	0.2884227	0.2190448	0.2215193	0.2592763	0.2728459	0.283619	0.2680189	0.2663445	0.2422668	0.2662587	0.2259965	0.2699777	0.2619222	0.2754352	0.2909016	0.6280288	0.2439843	0.2687225	0.2596124	0.2647186	0.2717967	0.2537805	0.2691628	0.2602669	0.2352576	0.2745692	0.2455045	0.2463422	0.2749478	0.2499938	0.249372	0.2506137	0.242189	0.2494891	0.2565912	0.2305583	0.2504067	0.2478646	0.2538118	0.2389999	0.2438291	0.2625175	0.2796339	0.242173	0.2332436	0.239278	0.2439501	0.1991502	0.1932433	0.2067716	0.2369897	0.2089431	0.1774316	0.1975053	0.2133695	0.2013375	0.1996338	0.2040746	0.1974997	0.2007076	0.2092161	0.2067038	0.1732319	0.1902838	0.1774478	0.1835296	0.188443	0.1835025	0.2008839	0.1925633	0.1794723	0.1686912	0.1530343	0.2399809	0.2627084	0.2254836	0.2581526	0.2430601	0.2081741	0.2291424	0.2033484	0.2669394	0.2433344	0.2557908	0.2607782	0.2695989
1127		0.2020869	0.1859276	0.209132	0.2016908	0.2034299	0.2064195	0.2105776	0.1885187	0.1965269	0.1988585	0.1987816	0.1988419	0.212969	0.2118073	0.2197824	0.2044296	0.1963823	0.200063	0.1849642	0.1906477	0.2070154	0.1967551	0.1791605	0.1981301	0.1876091	0.2016842	0.1580652	0.1711568	0.1971212	0.1865569	0.1898739	0.1960163	0.2530919	0.2521913	0.2495804	0.2619284	0.2756909	0.2713709	0.273433	0.2699872	0.2785201	0.2664735	0.2617477	0.2650972	0.2702617	0.2738306	0.2722799	0.2811766	0.2528026	0.2666014	0.2668036	0.2426873	0.2392561	0.2330289	0.2248844	0.235334	0.2429832	0.23302	0.2456828	0.2402149	0.2240236	0.2191336	0.2567169	0.2540002	0.238413	0.2350393	0.2691311	0.2195468	0.2657764	0.2164303	0.2714014	0.2781579	0.2673418	0.2588409	0.2498308	0.2769317	0.270017	0.2646313	0.2250025	0.2025698	0.2408905	0.2413982	0.2436359	0.242522	0.244661	0.2371593	0.2242347	0.2338258	0.2220751	0.2339232	0.2273634	0.263147	0.2484206	0.24264	0.2586526	0.2563921	0.260197	0.2586725	0.2410128	0.2597527	0.2465672	0.2414096	0.2208223	0.2525674	0.2570924	0.2411486	0.24838	0.2475471	0.2500659	0.2222208	0.2233605	0.2255875	0.3002371	0.2527346	0.2626034	0.2168961	0.211503	0.2377298	0.2429464	0.2791953	0.203543	0.2024595	0.2437222	0.2608519	0.2348032	0.2324207	0.2354356	0.2658733	0.2503557	0.2378051	0.2387161	0.2478379	0.2386515	0.208427	0.2467404	0.235743	0.2342451	0.2510446	0.2730149	0.2326907	0.2436804	0.2236566	0.2553631	0.2374718	0.2446953	0.2401781	0.2409606	0.2392447	0.2384208	0.2159116	0.226026	0.2345498	0.2352925	0.2274017	0.230433	0.2197894	0.2257445	0.2267841	0.2219371	0.2195166	0.2345616	0.2330592	0.2195658	0.2500966	0.2395743	0.2399736	0.2221864	0.2281982	0.2357341	0.2156934	0.1815673	0.1770578	0.1894612	0.2070965	0.183163	0.1642989	0.1853624	0.1936284	0.1814728	0.173688	0.1725932	0.1825618	0.1724075	0.1789864	0.1709781	0.1508544	0.1561718	0.1529456	0.1726167	0.155411	0.1654317	0.1693668	0.1562157	0.1570723	0.1618242	0.1457489	0.2395667	0.2191911	0.211133	0.2374652	0.2185596	0.1672504	0.2057486	0.199567	0.2182601	0.2069249	0.2388878	0.2480604	0.2377518
1128		0.2061345	0.17972	0.2039317	0.2137446	0.2070535	0.2150587	0.2101814	0.1926062	0.20661	0.2113393	0.2037944	0.2039979	0.2144513	0.2186511	0.2206529	0.2191468	0.2015696	0.2061861	0.1924381	0.2022228	0.2160698	0.1940652	0.1750683	0.2019644	0.1940043	0.2022507	0.1450114	0.1843734	0.1983882	0.1840922	0.1953817	0.2045311	0.2486089	0.2427879	0.2354593	0.2698377	0.2649276	0.2704813	0.2614093	0.2769497	0.2777573	0.2505596	0.2689471	0.2578382	0.2733626	0.2781909	0.2705242	0.2946332	0.2535257	0.2777428	0.2528239	0.2470143	0.2449595	0.2307138	0.2282614	0.2451568	0.2401917	0.2351204	0.251879	0.2429128	0.2236506	0.226265	0.2530034	0.2561506	0.2401725	0.2278147	0.2665941	0.1995275	0.2643731	0.200499	0.2611514	0.2634968	0.2680141	0.2501491	0.2557721	0.2420547	0.2665386	0.2497469	0.2242551	0.1961117	0.2225038	0.228043	0.2483021	0.2494148	0.2546494	0.2480187	0.2397322	0.2350734	0.2339748	0.2456213	0.2351762	0.2556337	0.2382736	0.2360421	0.2628849	0.2532557	0.2678575	0.2617675	0.2421367	0.2644414	0.2431095	0.2395906	0.2251251	0.2478993	0.247906	0.2262873	0.2508937	0.2522276	0.2584407	0.2144661	0.2151305	0.2381626	0.4595549	0.2535317	0.2584442	0.2159096	0.200121	0.2343693	0.2518257	0.2732021	0.1972753	0.193406	0.2401534	0.2582227	0.2363537	0.2459555	0.2322616	0.2644449	0.2557371	0.2327312	0.2398935	0.2431132	0.2336058	0.1990691	0.2460086	0.2340985	0.2450015	0.2567513	0.3596531	0.2321055	0.2415164	0.2274001	0.2539123	0.2451502	0.2479693	0.250865	0.245131	0.235601	0.2415243	0.2310739	0.2433206	0.2360131	0.2317087	0.2196799	0.238142	0.2306621	0.223212	0.2361223	0.2239238	0.2279467	0.2367219	0.2319349	0.2216759	0.2416487	0.2433646	0.2420659	0.2230074	0.2316226	0.2287487	0.2251867	0.1888037	0.1782994	0.178189	0.2136772	0.1835818	0.1625074	0.1719415	0.1925554	0.1785005	0.1762763	0.1788263	0.1792282	0.1866126	0.1818715	0.1807711	0.1651032	0.1668205	0.1635089	0.1718321	0.1734161	0.1661654	0.1852086	0.1716271	0.1596451	0.1678504	0.1489292	0.2330708	0.2313269	0.2075954	0.2428901	0.2252886	0.1823597	0.2167764	0.2024302	0.2374569	0.2277067	0.2423997	0.2444973	0.2426963
1129		0.2080272	0.1565097	0.1951021	0.2041809	0.1915527	0.2095322	0.2183543	0.1949317	0.202825	0.2034192	0.1985359	0.1982432	0.2161215	0.2077569	0.214604	0.2095636	0.1954426	0.2004641	0.1786118	0.1960328	0.2073921	0.177137	0.1613679	0.2247091	0.1929028	0.1936013	0.1515011	0.1784085	0.1983162	0.1728781	0.1980723	0.1984292	0.2396946	0.2222206	0.2331971	0.2660516	0.2611416	0.2520264	0.245218	0.2766251	0.2632907	0.258378	0.2735667	0.2650468	0.2652961	0.2747875	0.2658919	0.2950142	0.2493537	0.2667657	0.2400994	0.2532828	0.2465829	0.2415512	0.2043398	0.2410938	0.2625708	0.247234	0.2551954	0.2425867	0.215922	0.2219452	0.2372884	0.2391408	0.2133597	0.2405474	0.2855166	0.2216587	0.27966	0.223219	0.2774854	0.2922042	0.2813676	0.2744353	0.2623093	0.2821901	0.280608	0.2491585	0.2317835	0.1980828	0.2432833	0.2445322	0.2599728	0.2572657	0.2610529	0.2575465	0.2318564	0.2361713	0.2279109	0.2464396	0.2381918	0.2391684	0.2402863	0.2334108	0.2461112	0.2615727	0.2607895	0.2638164	0.2340257	0.2684677	0.2168145	0.2318258	0.213805	0.2407069	0.2449729	0.2348305	0.2345739	0.2354855	0.2487452	0.1924979	0.1970779	0.2068911	0.3297083	0.2366418	0.2705897	0.1879008	0.1983405	0.2238415	0.2227029	0.3216924	0.1736775	0.1774055	0.2260191	0.2638324	0.2112215	0.2106629	0.2191574	0.263673	0.2489187	0.2142729	0.2217542	0.2160463	0.2153628	0.1964893	0.2475003	0.2260177	0.2315124	0.2571608	0.2877294	0.218735	0.2192036	0.2070072	0.2296567	0.2361351	0.2271051	0.2310485	0.2273244	0.2206648	0.2167293	0.2050191	0.2180914	0.2298964	0.2186743	0.2324719	0.2161143	0.2077405	0.2070445	0.2234461	0.2062343	0.2080534	0.2309921	0.2176634	0.2001217	0.2192454	0.2383501	0.2316961	0.194689	0.2106389	0.2069597	0.212524	0.1773846	0.1774014	0.194527	0.1930203	0.196944	0.1585085	0.1780952	0.2060715	0.1745618	0.1625072	0.1858223	0.184004	0.1593193	0.1830121	0.1649819	0.1484673	0.1517424	0.1370811	0.1598233	0.1577516	0.151862	0.1735454	0.1624387	0.1391659	0.1397612	0.1305063	0.2079064	0.2339396	0.20726	0.2422761	0.2076628	0.1664617	0.206459	0.172803	0.2156068	0.2252983	0.2319603	0.2344943	0.2369188
1130		0.2179375	0.1757526	0.2105197	0.217226	0.2104843	0.2116991	0.2190132	0.1968434	0.2059262	0.2114046	0.2091686	0.2093842	0.2192602	0.2261261	0.2323864	0.2159369	0.2060173	0.2174128	0.1918918	0.2214786	0.2133473	0.2004348	0.1809891	0.2107264	0.1939603	0.2056205	0.1420131	0.1842424	0.2032764	0.1932046	0.1988311	0.206529	0.2605346	0.254966	0.2526279	0.2823023	0.2957427	0.2784207	0.276761	0.2856562	0.2979896	0.2784314	0.282777	0.2755198	0.2965934	0.293284	0.2866883	0.3059152	0.2769443	0.277358	0.2702496	0.2500816	0.2452623	0.2412613	0.2318461	0.2473097	0.2579319	0.2425252	0.2420363	0.2299581	0.2280589	0.2341898	0.2604094	0.2612063	0.2560487	0.2353187	0.2672916	0.1989721	0.2648004	0.1976704	0.2621932	0.2634436	0.2619132	0.2519333	0.254326	0.2624073	0.2677461	0.2619726	0.205949	0.1794914	0.218846	0.2184495	0.2401866	0.2452367	0.244858	0.2326744	0.2226273	0.2385618	0.2336619	0.2477925	0.2342517	0.2550532	0.255243	0.2542708	0.2721085	0.2669019	0.2692986	0.2700834	0.2451041	0.278265	0.2378697	0.2509073	0.2303744	0.2637589	0.2661479	0.2481289	0.2592502	0.2588802	0.2582151	0.2271459	0.212213	0.2281044	0.2831636	0.2666643	0.2732812	0.2251826	0.2054408	0.2321426	0.2455384	0.2869356	0.1969959	0.2028418	0.2505495	0.311204	0.2290696	0.2401357	0.2323363	0.2588119	0.2556247	0.242258	0.2448934	0.240324	0.2388471	0.1865307	0.269957	0.2487041	0.2393915	0.2592527	0.2906733	0.2354977	0.2399899	0.246675	0.2669896	0.2477821	0.2492567	0.2452344	0.2478869	0.2469915	0.2497016	0.2294164	0.2317578	0.2446653	0.2422603	0.2482927	0.2299338	0.2244211	0.2328946	0.2353507	0.2238697	0.220243	0.2468965	0.2418161	0.2218159	0.2387543	0.2509433	0.2516957	0.2196932	0.2320858	0.230364	0.2274233	0.1867587	0.1777457	0.1947401	0.2316083	0.1926844	0.1697147	0.1874418	0.1973669	0.1869784	0.181669	0.1782019	0.177215	0.1746616	0.1783877	0.185049	0.1693338	0.1682565	0.1543535	0.1695503	0.1642527	0.1618084	0.1720806	0.1597646	0.1634128	0.1750782	0.1357481	0.2368033	0.2292868	0.2155949	0.2530059	0.2358908	0.1793081	0.2308492	0.2087079	0.2480922	0.2084433	0.2453064	0.2560276	0.2556798
1131		0.2094898	0.1570276	0.1952134	0.2063894	0.1960775	0.2145637	0.2020294	0.1897943	0.1976313	0.1986527	0.1917818	0.1921104	0.2097158	0.2031091	0.2078045	0.2091023	0.1940296	0.1953345	0.1799572	0.196171	0.1970937	0.1805174	0.1618386	0.201207	0.1903173	0.1886224	0.1449811	0.173839	0.1962716	0.1647856	0.1883194	0.2051897	0.2420765	0.2290171	0.2394079	0.2652323	0.2530843	0.2533215	0.2445769	0.2741008	0.2679624	0.250607	0.2715285	0.2655136	0.2623967	0.2719342	0.2637261	0.2789611	0.2407568	0.2666359	0.2398259	0.2382057	0.2354418	0.2199089	0.2020596	0.2265996	0.2396383	0.2311445	0.2463268	0.2274069	0.207922	0.2004099	0.238734	0.2389279	0.2228446	0.208876	0.2595382	0.2084899	0.2488022	0.2075144	0.2519485	0.2672817	0.2641897	0.2425369	0.2463989	0.2496996	0.261948	0.2415112	0.2171	0.1900287	0.2124062	0.2277519	0.2426345	0.2377233	0.239878	0.2251209	0.2145927	0.2263235	0.203958	0.2382835	0.2266468	0.228668	0.2385901	0.2384627	0.2450447	0.254192	0.2646146	0.2549304	0.2376974	0.2617022	0.2287477	0.2397098	0.2203296	0.2424667	0.2552362	0.2288032	0.2465542	0.2475581	0.2504857	0.2002181	0.2042971	0.2141131	0.3013491	0.2450537	0.2622008	0.193967	0.2075655	0.2324243	0.2299914	0.2366583	0.1759287	0.1821527	0.2238188	0.2356794	0.2173528	0.2214272	0.228923	0.2446773	0.2383358	0.2125097	0.2297681	0.2261511	0.2232423	0.1967629	0.2420907	0.2325706	0.2302244	0.2495202	0.3263221	0.2134804	0.2297224	0.2202321	0.23886	0.2353331	0.2328622	0.2420854	0.2334772	0.2185667	0.2262366	0.2125988	0.2235272	0.2291828	0.221434	0.2036106	0.2089406	0.2115706	0.2047553	0.2197782	0.2008551	0.2069288	0.2104272	0.2255406	0.2070414	0.2195094	0.2406411	0.226838	0.2017728	0.2209059	0.2207264	0.2025456	0.1643823	0.1550229	0.1692101	0.1925291	0.1821011	0.146355	0.1811059	0.1887989	0.1594337	0.1556284	0.1655812	0.1677219	0.1735849	0.1817885	0.1729723	0.149607	0.1444158	0.145452	0.1607724	0.1450449	0.1464466	0.1600937	0.1534956	0.1386453	0.1440016	0.1212009	0.1983811	0.2251467	0.184816	0.2273114	0.2042162	0.1690248	0.2022878	0.1782111	0.2144248	0.2072827	0.2274643	0.2104034	0.2239826
1132		0.2309116	0.1868814	0.2205757	0.2349002	0.2204112	0.2344355	0.2316195	0.1987875	0.2174317	0.2243738	0.2116837	0.2116683	0.2447067	0.2350712	0.2362134	0.2397854	0.2200231	0.2182167	0.202421	0.2176456	0.2216734	0.1955199	0.1813645	0.2263311	0.2158609	0.2046884	0.174045	0.1878467	0.2054278	0.1844125	0.2127269	0.2121173	0.2619019	0.2499912	0.2682697	0.2817684	0.2681598	0.2696567	0.2696429	0.2879259	0.2744119	0.301744	0.316026	0.2930761	0.29868	0.3048474	0.2879376	0.3031561	0.270011	0.2941051	0.2816111	0.2744743	0.2591706	0.2590708	0.2261615	0.2527455	0.3012872	0.26423	0.2779813	0.2744831	0.2388419	0.2255844	0.2644022	0.2675777	0.2556024	0.2489409	0.3191982	0.2487	0.3068599	0.236867	0.3389215	0.3279589	0.3224213	0.3133913	0.3057664	0.2839564	0.3205259	0.2735546	0.2754744	0.2176868	0.2677852	0.2945344	0.2800324	0.2814996	0.2710892	0.2585963	0.2549362	0.2693189	0.2491261	0.2674879	0.2666708	0.2596827	0.2657679	0.2730817	0.2809306	0.2912246	0.2977463	0.3024313	0.2610861	0.2893499	0.2585789	0.253803	0.2492083	0.2757491	0.2780995	0.2551011	0.2615795	0.2609987	0.266895	0.2287549	0.2368836	0.2478201	0.3156049	0.2709596	0.2886468	0.2097787	0.2335488	0.2614453	0.2554546	0.252523	0.204574	0.2145671	0.2548545	0.2593565	0.257313	0.251491	0.2509798	0.2866661	0.2801606	0.2522919	0.2580405	0.2505918	0.2489727	0.2177209	0.2742923	0.2531952	0.2525368	0.2909575	0.2880029	0.2477642	0.2534778	0.2477682	0.2634476	0.2593468	0.262651	0.267534	0.269426	0.2397961	0.2547534	0.2242407	0.2470599	0.2489876	0.2476182	0.2527634	0.2518225	0.2452113	0.2328203	0.2496764	0.2277381	0.2338794	0.2436296	0.2510949	0.2308497	0.2505805	0.2585927	0.2625025	0.2446704	0.2382976	0.2446026	0.2296264	0.1923449	0.1918779	0.1965647	0.2210007	0.2204336	0.1801945	0.1851344	0.2524209	0.200481	0.1905024	0.2070305	0.2048609	0.1974216	0.215687	0.1974278	0.1744898	0.1780607	0.1620388	0.1844761	0.1745802	0.1808289	0.1882977	0.1860404	0.1610964	0.1636189	0.1445831	0.2337397	0.2734817	0.2328883	0.2549362	0.2371701	0.1845022	0.2157055	0.1991535	0.244339	0.244562	0.2562643	0.2529922	0.2590956
1133		0.2377774	0.1972298	0.231937	0.22597	0.2242741	0.2358801	0.2445235	0.2109413	0.2218001	0.2232144	0.226426	0.2263273	0.2399439	0.2339093	0.2425217	0.2432634	0.2194379	0.2208947	0.2036359	0.2197701	0.225476	0.2081136	0.194282	0.2263143	0.2122395	0.216823	0.1644111	0.1891776	0.2224054	0.2026182	0.2130048	0.2182112	0.2817682	0.2742619	0.2749402	0.2989306	0.2920423	0.2957252	0.2844267	0.2959895	0.3138948	0.3058751	0.2964188	0.2944772	0.308238	0.3122982	0.2963348	0.3099289	0.2795684	0.2924949	0.2797651	0.2890526	0.2736763	0.2687119	0.2419612	0.267635	0.2741038	0.2633421	0.264486	0.2646526	0.2469735	0.2485572	0.2863791	0.2752906	0.2671016	0.2936918	0.3019882	0.237732	0.2907715	0.237605	0.3256683	0.3378881	0.329199	0.2978374	0.2852111	0.2901245	0.3110163	0.2843935	0.2418954	0.2293353	0.2542986	0.2728425	0.3207329	0.2994267	0.3082457	0.2881004	0.2587964	0.2888668	0.2776272	0.2887688	0.2805831	0.271948	0.2807804	0.2789177	0.2897263	0.2834819	0.3026499	0.3009088	0.2606798	0.2888952	0.2525383	0.2726907	0.2417626	0.2838664	0.2880455	0.2696292	0.2838975	0.2696381	0.2795173	0.248489	0.2338848	0.2416811	0.3123404	0.2644144	0.2926988	0.2297015	0.2178946	0.2460576	0.2628618	0.3110695	0.2126528	0.2218847	0.2634588	0.2763903	0.2421342	0.2588448	0.2539673	0.2876876	0.2811223	0.2609441	0.2459495	0.2623543	0.2537525	0.2110452	0.2809802	0.2609789	0.2599772	0.2777847	0.292895	0.2516161	0.2482935	0.2538344	0.2775043	0.2578029	0.2616804	0.252972	0.2577418	0.2675504	0.2562948	0.2428068	0.2451902	0.2504396	0.2557081	0.2632269	0.2419095	0.2308979	0.2439207	0.2462541	0.2390724	0.2329479	0.2564484	0.2594104	0.2279507	0.2508819	0.259267	0.2712986	0.2340313	0.2375605	0.2435715	0.2460939	0.2118657	0.1968215	0.224281	0.23793	0.2124662	0.1997463	0.2135826	0.2358661	0.2116716	0.2014849	0.2099651	0.20757	0.1802406	0.1981107	0.1995949	0.1846673	0.1903282	0.1741921	0.200734	0.1814032	0.1869365	0.1946682	0.1857694	0.1852799	0.1804119	0.1562399	0.2701928	0.2557629	0.2539362	0.2641304	0.2508786	0.2027883	0.2430083	0.2292178	0.2576915	0.2356628	0.269771	0.2806533	0.2927404
