region1,region2,statistic,pvalue,hierarchy_level,corrected_pvalue,significant
L-FB-DI,L-HB-PP,148.80280294792783,4.8739592517589884e-33,3,7.067240915050533e-31,True
L-FB-DI,L-MB-DI,15.384615384615381,0.0004563239005810319,3,0.0014924879455093902,True
L-FB-DI,L-MB-MB,60.821938775510574,6.204171659901967e-14,3,8.075731816223825e-13,True
L-FB-DI,L-VS-VS,0.9508670520234662,0.6216155115483224,3,0.6595188963988299,False
L-FB-DI,L-WM-FB,66.61002415989498,3.4341323917954956e-15,3,5.745567655504002e-14,True
L-FB-DI,L-WM-HB,37.61363361267933,6.7967804077178274e-09,3,5.685768225687029e-08,True
L-FB-DI,L-WM-MB,9.603960396039685,0.008213466644741783,3,0.020072235901475704,True
L-FB-DI,R-FB-DI,91.80773919248371,1.1593184202000933e-20,3,3.879257790669543e-19,True
L-FB-DI,R-FB-IS,49.279305564509194,1.991291136539144e-11,3,1.9686628281693813e-10,True
L-FB-DI,R-FB-PA,17.3220651982391,0.00017320536282550212,3,0.0006278694402424452,True
L-FB-DI,R-FB-SP,16.915458719726125,0.00021225347517854482,3,0.000738642093621336,True
L-FB-DI,R-HB-BS,1.087719298245614,0.5805033835826243,3,0.6328796287178987,False
L-FB-DI,R-HB-ME,7.015650296816002,0.02996200654606689,3,0.06315318167648337,False
L-FB-DI,R-HB-PM,20.035588619684376,4.45992145606008e-05,3,0.0001847681746082033,True
L-FB-DI,R-HB-PO,18.003442796610283,0.00012319754939892977,3,0.00046600812163943,True
L-FB-DI,R-HB-PP,117.2797178130506,3.4121872614663937e-26,3,1.6492238430420903e-24,True
